File_Name,File_Description,Standard,UTC_Offset,Contact,Date_Start,Date_End,Missing_Value_Codes,Data_Orientation,Location_ID,File_Path
WY2019_EBC_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,ESS-DIVE Hydrologic Monitoring ,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2019_EBC
WY2019_EBC_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2019. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-22,2019-11-03,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2019_EBC
WY2020_EBC_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-09-30,2020-10-01,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2020_EBC
WY2020_EBC_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-17,2020-09-03,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2020_EBC
WY2020_EBC_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-01,2020-09-30,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2020_EBC
WY2020_EBC_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2020_EBC
WY2020_EBC_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-01,2020-10-01,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2020_EBC
WY2021_EBC_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2021. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-12-22,2021-10-01,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2021_EBC
WY2021_EBC_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2021. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-06-04,2021-10-01,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2021_EBC
WY2021_EBC_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2021. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-10-01,2021-10-01,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2021_EBC
WY2021_EBC_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2021_EBC
WY2021_EBC_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2021. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-09-30,2021-09-30,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2021_EBC
WY2022_EBC_BP.csv,Judd Falls and Rustlers absolute atmospheric pressure (pascal) retrieved from Subsurface Insights by RCarroll on 2022-07-22T11:07:48-07:00. BP correction based on elevational lapse rate between billy barr (bb) and Judd Falls (JF).,ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-10-01,2022-10-16,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2022_EBC
WY2022_EBC_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-10-01,2022-09-30,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2022_EBC
WY2022_EBC_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-10-01,2022-09-08,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2022_EBC
WY2022_EBC_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-10-01,2022-09-30,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2022_EBC
WY2022_EBC_Plot.png,Plot for ER-EBC1 (East River below Copper Creek) for streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2022_EBC
WY2022_EBC_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2022_EBC
WY2022_EBC_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-EBC1 (East River below Copper Creek) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-10-01,2022-09-30,N/A; -9999,horizontal,ER-EBC1,Stream_Discharge_Data_WY19-WY22/ER-EBC1/WY2022_EBC
WY2019_PH_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2019. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-05-13,2019-10-16,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_Raiting_Curve_Plot.png,Raiting curve plot for Instantaneous streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_Instataneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2019. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-16,2019-10-16,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2019. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-01,2019-10-16,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_Mean_Daily_Graph1.png,Graph for mean daily streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2019. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-05-13,2019-10-16,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_WY_Comparison.csv,Comparison of day-to-day streamflow measurements for years 2016 to 2019 at ER-PHF0 (Pumphouse ISCO).,ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2016-10-01,2019-09-30,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_WY_Plot1.png,Plot for water year comparison for streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_WY_Plot2.png,Plot for water year comparison for streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2019_PH_WY_Plot2.png,Plot for water year comparison for streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2019_PH
WY2020_PH_Flow.csv,"Flow measurements at ER-PHF0 (Pumphouse ISCO) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-01,2020-10-20,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2020_PH
WY2020_PH_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-16,2020-09-02,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2020_PH
WY2020_PH_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2020. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-01,2020-09-30,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2020_PH
WY2020_PH_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2020_PH
WY2020_PH_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-16,2020-10-20,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2020_PH
WY2020_PH_Temperature.csv,"Temperature measurements at ER-PHF0 (Pumphouse ISCO) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-01,2020-10-20,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2020_PH
WY2021_PH_Flow.csv,"Flow measurements at ER-PHF0 (Pumphouse ISCO) for Water Year 2021. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-10-01,2021-09-30,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2021_PH
WY2021_PH_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2021. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-06-02,2021-09-27,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2021_PH
WY2021_PH_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2021. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-10-01,2021-09-30,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2021_PH
WY2021_PH_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2021_PH
WY2021_PH_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2021. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-10-01,2021-09-30,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2021_PH
WY2022_PH_Flow.csv,"Flow measurements at ER-PHF0 (Pumphouse ISCO) for Water Year 2022. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-09-30,2022-09-29,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2022_PH
WY2022_PH_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2022. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2022-05-18,2022-09-29,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2022_PH
WY2022_PH_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2022. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-10-01,2022-09-29,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2022_PH
WY2022_PH_Plot.png,Plot for ER-PHF0 (Pumphouse ISCO) for streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2022_PH
WY2022_PH_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2022_PH
WY2022_PH_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-PHF0 (Pumphouse ISCO) for Water Year 2022. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-09-30,2022-09-29,N/A; -9999,horizontal,ER-PHF0,Stream_Discharge_Data_WY19-WY22/ER-PHF0/WY2022_PH
WY2019_Rock_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2019. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-22,2019-11-03,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2019_Rock
WY2019_Rock_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2019. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-16,2020-09-18,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2019_Rock
WY2019_Rock_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2019. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-01,2019-09-30,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2019_Rock
WY2019_Rock_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2019_Rock
WY2020_Rock_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2020. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-09-30,2020-10-01,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2020_Rock
WY2020_Rock_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-16,2020-09-18,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2020_Rock
WY2020_Rock_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2020. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-01,2020-09-30,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2020_Rock
WY2020_Rock_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2020_Rock
WY2020_Rock_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2020. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2019-10-01,2020-10-01,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2020_Rock
WY2021_Rock_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2021. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-10-01,2021-09-30,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2021_Rock
WY2021_Rock_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2021. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-16,2021-08-27,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2021_Rock
WY2021_Rock_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2021. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2020-10-01,2021-09-30,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2021_Rock
WY2021_Rock_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2021_Rock
WY2021_Rock_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2021. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-07-02,2021-10-07,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2021_Rock
WY2022_Rock_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2022. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-09-30,2022-09-08,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2022_Rock
WY2022_Rock_Instantaneous.csv,"Instantaneous streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2022. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-16,2022-09-08,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2022_Rock
WY2022_Rock_Mean_Daily.csv,"Mean daily streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2022. Resolution of data is 1 day. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-10-01,2022-09-30,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2022_Rock
WY2022_Rock_Plot.png,Plot for ER-RCK1 (Rock Creek) for streamflow measurements.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2022_Rock
WY2022_Rock_RatingCurve.pdf,Rating curve information and notes associated with site and water year.,N/A,-9999,Rosemary Carroll,-9999,-9999,N/A,N/A,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2022_Rock
WY2022_Rock_Raw_Data.csv,"Raw data streamflow measurements (water temperature, water level, and streamflow) at ER-RCK1 (Rock Creek) for Water Year 2022. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2021-09-30,2022-09-08,N/A; -9999,horizontal,ER-RCK1,Stream_Discharge_Data_WY19-WY22/ER-RCK1/WY2022_Rock
WY2019_Rustlers_Corrected.csv,"Corrected values for streamflow measurements (water temperature, water level, and streamflow) at ER-RUS1 (Rustlers Gulch) for Water Year 2019. Resolution of data is 10 minutes. Specific metadata on instrumentation and site installation contained within the data and metadata files (InstallationMethods.csv, locations.csv, and sensors.csv)",ESS-DIVE Hydrologic Monitoring ,-7:00:00,Rosemary Carroll,2018-10-01,2019-09-30,N/A; -9999,horizontal,ER-RUS1,Stream_Discharge_Data_WY19-WY22/ER-RUS1/WY2019_Rustlers
