"Date","AirT","Precip","SR","sn","P","SoilT","CLM_ET"
2007-03-08,-4.15002159534338,0,290.762963717229,0,0,0.749823857142823,0.553190285714285
2007-03-09,-4.0601844836324,0,295.013085655523,0,0,0.790024285714252,0.601982571428571
2007-03-10,-4.02587002941273,11,300.530358081753,11,0,0.840160285714252,0.769375857142856
2007-03-11,-4.03782573265383,0,307.150394124627,0,0,0.892790142857109,0.820231999999999
2007-03-12,-4.0849249733735,0,314.629219360746,0,0,0.94564671428568,0.831313142857142
2007-03-13,-4.1562435732201,0,322.669836894638,0,0,1.00316799999997,0.840194428571428
2007-03-14,-4.24278119673416,0,330.959846003365,0,0,1.04956785714282,0.761959428571428
2007-03-15,-4.33850988215254,0,339.214442406606,0,0,1.08133228571425,0.750543142857142
2007-03-16,-4.44058347126193,0,347.216991670666,0,0,1.10146957142854,0.755019142857142
2007-03-17,-4.54871409016794,0,354.848407499243,0,0,1.11118285714282,0.614241428571428
2007-03-18,-4.66388292749146,0,362.100483399175,0,0,1.11428257142854,0.594376142857142
2007-03-19,-4.78667770640676,0,369.072576555556,0,0,1.11120899999997,0.663772714285714
2007-03-20,-4.91562342865657,0,375.951225376218,0,0,1.09624657142854,0.672835285714285
2007-03-21,-5.04587321029319,0,382.973916914052,0,0,1.07358499999997,0.699075428571428
2007-03-22,-5.16854929473838,0,390.383252292671,0,0,1.04588799999997,0.659840999999999
2007-03-23,-5.27088799026069,7,398.380670833225,7,0,1.01258885714282,0.735480714285714
2007-03-24,-5.33718519883489,16,407.089251060018,16,0,0.977101285714252,0.946136714285714
2007-03-25,-5.35039841048162,7,416.531002960908,7,0,0.946352571428538,1.06677771428571
2007-03-26,-5.29415135677958,0,426.61953132468,0,0,0.918816999999966,1.07118628571429
2007-03-27,-5.15481312488373,0,437.168712397886,0,0,0.892951142857109,1.08432314285714
2007-03-28,-4.92331054817479,0,447.916259242955,0,0,0.868624285714252,1.04781628571428
2007-03-29,-4.59639179218849,8,458.556724785477,8,0,0.848369428571395,1.14259485714286
2007-03-30,-4.17717427961272,6,468.775749934828,6,0,0.838333571428538,1.10507357142857
2007-03-31,-3.67493959709723,4,478.278699715748,4,4,0.836681285714252,0.940558999999999
2007-04-01,-3.10425037097675,0,486.810305785064,0,0,0.835704714285681,0.883435714285713
2007-04-02,-2.48355469190152,0,494.165267595541,0,0,0.838568999999966,0.84017257142857
2007-04-03,-1.83351390372613,0,500.190077541279,0,0,0.843565285714252,0.903206142857142
2007-04-04,-1.17531606282432,0,504.777792537859,0,0,0.850187571428538,0.923158428571427
2007-04-05,-0.529201955849942,0,507.860097859413,0,0,0.855776571428538,0.811348714285713
2007-04-06,0.0866521300066212,0,509.40237735874,0,0,0.854486142857109,0.76832557142857
2007-04-07,0.656834889629571,5,509.404481160762,5,5,0.847405999999966,0.826088999999999
2007-04-08,1.16899235302559,10,507.907064823234,10,10,0.839506285714252,0.963295285714285
2007-04-09,1.61378068384321,5,505.001678704962,5,5,0.831379857142824,1.09207085714286
2007-04-10,1.98459871877129,11,500.842019698519,11,11,0.825725285714252,1.21374928571428
2007-04-11,2.27724485694674,0,495.653215713785,0,0,0.826562428571395,1.23188414285714
2007-04-12,2.4896177496599,3,489.734386321408,3,3,0.832073142857109,1.26075671428571
2007-04-13,2.62152073543265,3,483.450073783994,3,3,0.842562428571395,1.25734428571429
2007-04-14,2.67458283840649,0,477.209893906146,0,0,0.856295428571395,1.16444471428571
2007-04-15,2.65227639997585,0,471.438639286949,0,0,0.869021285714252,1.04692328571428
2007-04-16,2.55997697430121,16,466.540070056198,16,16,0.878952571428538,1.21531
2007-04-17,2.4049812511184,8,462.859329645558,8,8,0.886935142857109,1.20039271428571
2007-04-18,2.1963858645895,3,460.648452982166,3,3,0.889873571428538,1.35462157142857
2007-04-19,1.94476423755626,1,460.041350672823,1,1,0.888107857142823,1.44156257142857
2007-04-20,1.66163908222628,0,461.043274451285,0,0,0.882117714285681,1.38929228571429
2007-04-21,1.35879059708343,2,463.536375323284,2,0,0.871292714285681,1.42070585714286
2007-04-22,1.04746954838511,3,467.299679694067,3,0,0.856077571428538,1.46321042857143
2007-04-23,0.737617779743954,7,472.040545371825,7,0,0.837169714285681,1.36726157142857
2007-04-24,0.437224168089858,16,477.432030420485,16,0,0.818431857142824,1.46830357142857
2007-04-25,0.151946553377498,11,483.151800174896,11,0,0.805971857142824,1.49302
2007-04-26,-0.114919101283807,3,488.915677609694,3,0,0.801145714285681,1.42050914285714
2007-04-27,-0.362114705136518,0,494.500225627917,0,0,0.801516285714252,1.43018257142857
2007-04-28,-0.589792295395054,0,499.751523079468,0,0,0.804393571428538,1.281917
2007-04-29,-0.798679818138684,0,504.580834481544,0,0,0.806268142857109,1.20642771428571
2007-04-30,-0.989184839164438,0,508.949374939402,0,0,0.802636571428538,1.01035728571429
2007-05-01,-1.16060993011108,10,512.847251587703,10,0,0.803438857142824,0.911006142857143
2007-05-02,-1.31064610903308,7,516.269957627339,7,0,0.797762571428538,0.922279
2007-05-03,-1.43524996414818,0,519.198570497063,0,0,0.782137571428538,0.957663857142857
2007-05-04,-1.52892592724115,22,521.589365530578,22,0,0.759824857142824,1.344069
2007-05-05,-1.58536220814164,16,523.375574490783,16,0,0.739626571428538,1.69946857142857
2007-05-06,-1.59831075943223,9,524.480014487931,9,0,0.719554714285681,1.82191614285714
2007-05-07,-1.56254748801018,5,524.835902852508,5,0,0.711781428571395,1.998936
2007-05-08,-1.47472438461325,0,524.410556270726,0,0,0.702081142857109,1.76314742857143
2007-05-09,-1.33394824532042,0,523.22866360869,0,0,0.696269857142824,1.587581
2007-05-10,-1.14198741267416,0,521.388680580655,0,0,0.692446428571395,1.48318185714286
2007-05-11,-0.903094610600731,0,519.065912179803,0,0,0.696269857142824,1.089929
2007-05-12,-0.623508308687249,0,516.499865442023,0,0,0.700943428571395,0.943664571428571
2007-05-13,-0.310747655098091,0,513.968360468998,0,0,0.701915714285681,0.933015142857143
2007-05-14,0.0271424745252654,2,511.752674480878,2,2,0.684241714285681,0.875591428571428
2007-05-15,0.382235645006903,3,510.10033283023,3,3,0.649935571428538,1.09895328571429
2007-05-16,0.747141469906273,0,509.190168680591,0,0,0.614888285714252,1.185863
2007-05-17,1.11515108798081,5,509.108098198019,0,5,0.578576714285681,1.37073457142857
2007-05-18,1.48014664463576,0,509.840724215812,0,0,0.532660857142824,1.48581842857143
2007-05-19,1.83637397023766,0,511.28891602677,0,0,0.517702857142824,1.35054771428571
2007-05-20,2.17820745862941,4,513.297725003871,0,4,0.73119514285711,1.44211571428571
2007-05-21,2.50004354629315,0,515.695855589818,0,0,1.4528224285714,1.53809485714286
2007-05-22,2.79642844566534,4,518.336390796498,0,4,1.85364028571425,1.74358942857143
2007-05-23,3.06245373554835,10,521.132481346718,0,10,2.06944314285711,2.02730628571429
2007-05-24,3.29437338773706,0,524.077811948763,0,0,2.33504199999997,1.96984757142857
2007-05-25,3.49031875886585,0,527.245779203834,0,0,2.99903899999997,2.11437157142857
2007-05-26,3.65093943151104,0,530.766551837616,0,0,3.79485457142854,2.253637
2007-05-27,3.77979522995305,0,534.787415419897,0,0,4.45370728571425,2.17092742857143
2007-05-28,3.88335693262811,0,539.426296102856,0,0,4.83606657142854,2.31513085714286
2007-05-29,3.97053820368524,5,544.727930487113,0,5,5.36039342857139,2.27628342857143
2007-05-30,4.05177578053927,9,550.63022921347,0,9,5.85826585714282,2.24524928571429
2007-05-31,4.13776944400534,0,556.950838164238,0,0,6.45210299999997,2.42058114285714
2007-06-01,4.23807076279452,0,563.397841209096,0,0,6.68106328571425,2.429825
2007-06-02,4.35975209105843,0,569.603892866387,0,0,6.85569799999997,2.55534842857143
2007-06-03,4.5063772861742,0,575.176952127236,0,0,6.9163494285714,2.621016
2007-06-04,4.67744542018264,3,579.756321857431,0,3,6.78961857142854,2.561728
2007-06-05,4.86840438452008,2,583.064991835805,0,2,7.0842964285714,2.56945657142857
2007-06-06,5.07123726263182,4,584.950169416089,0,4,7.4938904285714,2.58616285714286
2007-06-07,5.27552793483864,0,585.40379464964,0,0,7.37843814285711,2.45523385714286
2007-06-08,5.46983664929879,0,584.560286053246,0,0,7.26014328571425,2.377315
2007-06-09,5.64317143942052,0,582.672038809325,0,0,7.32869014285711,2.49349942857143
2007-06-10,5.78634258146986,0,580.068667071082,0,0,7.60895057142854,2.60440171428571
2007-06-11,5.89302373267401,0,577.109189926944,0,0,8.03355914285711,2.518392
2007-06-12,5.96039503977922,7,574.133791608772,0,7,7.96789399999997,2.58771085714286
2007-06-13,5.98930940671549,0,571.422733516741,0,0,7.9217514285714,2.53747685714286
2007-06-14,5.98400043891987,0,569.168515201139,0,0,8.41939285714282,2.76113828571429
2007-06-15,5.95141447330842,0,567.464006476553,0,0,9.15856357142854,3.033722
2007-06-16,5.90029574060133,0,566.307579255562,0,0,9.73575128571425,2.863063
2007-06-17,5.84016949215965,0,565.621749232982,0,0,10.3489365714285,3.017651
2007-06-18,5.78035830849025,0,565.279624396409,0,0,10.7642197142857,3.23016614285714
2007-06-19,5.72915073614114,0,565.135567246821,0,0,11.5263831428571,3.26233971428571
2007-06-20,5.69321502040698,0,565.054422104084,0,0,12.4820541428571,3.41941271428571
2007-06-21,5.67730221117533,0,564.934667475953,0,0,13.3289257142857,3.43157371428571
2007-06-22,5.68423815868555,0,564.722742450267,0,0,13.7666132857142,3.29454257142857
2007-06-23,5.71516238312972,0,564.4164577407,0,0,14.0583264285714,3.49164742857143
2007-06-24,5.76994675469779,0,564.059026773005,0,0,14.2681435714285,3.51037814285714
2007-06-25,5.84772107856431,0,563.727604127192,0,0,14.5799634285714,3.57107528571429
2007-06-26,5.94742281650313,0,563.517388787582,0,0,14.616833,3.43443828571429
2007-06-27,6.06828149216005,0,563.524012710941,0,0,14.3412635714285,3.20506742857143
2007-06-28,6.21017064224272,0,563.827958259104,0,0,13.9979495714285,3.08379614285714
2007-06-29,6.37378580556628,2,564.483374187599,0,2,13.8221072857142,3.175886
2007-06-30,6.56063766493043,0,565.513335707519,0,0,13.878809,3.21777571428571
2007-07-01,6.77287286239369,0,566.910564996093,0,0,13.9090605714285,3.109657
2007-07-02,7.01294020011644,0,568.639668220992,0,0,13.9375074285714,3.05300757142857
2007-07-03,7.28314105229801,0,570.641527435213,0,0,14.1380297142857,3.10110457142857
2007-07-04,7.58513166493395,9,572.839971683332,0,9,14.1282771428571,3.30855128571429
2007-07-05,7.91944664946556,0,575.148081746454,0,0,13.9710068571428,3.40089557142857
2007-07-06,8.28510603153765,0,577.47241883979,0,0,14.0029238571428,3.38984485714286
2007-07-07,8.67935256072648,3,579.713847260303,0,3,13.8980044285714,3.50494228571429
2007-07-08,9.09755056096968,5,581.766298194863,0,5,13.4843038571428,3.50078585714286
2007-07-09,9.53328040167512,0,583.517869359244,0,0,13.0947381428571,3.47271428571429
2007-07-10,9.97864063923703,0,584.853120862289,0,0,12.7218351428571,3.45934
2007-07-11,10.424729188397,2,585.654989166155,0,2,12.770598,3.36308014285714
2007-07-12,10.8622499532694,3,585.80759419103,0,3,12.7073177142857,3.32192071428572
2007-07-13,11.2821781520051,0,585.201061962077,0,0,12.4844914285714,3.27010042857143
2007-07-14,11.676415326392,4,583.73891678135,0,4,12.2389948571428,3.07829614285714
2007-07-15,12.0383686023408,3,581.346385972394,0,3,12.2545631428571,3.15051614285714
2007-07-16,12.3633768847479,0,577.975480645393,0,0,12.2863712857143,3.05011285714286
2007-07-17,12.6489222016758,0,573.607656812445,0,0,12.479674,3.14275357142857
2007-07-18,12.8946044092168,4,568.255444030079,0,4,12.721408,3.14910885714286
2007-07-19,13.1018967028152,0,561.962800658694,0,0,13.0076148571428,3.12632571428572
2007-07-20,13.2737281576836,0,554.803314251444,0,0,13.3184625714285,3.15661214285714
2007-07-21,13.4139567498886,0,546.876051679848,0,0,13.7086952857143,3.15438742857143
2007-07-22,13.5268041900195,0,538.300215809711,0,0,14.1018968571428,2.97262
2007-07-23,13.616341012589,0,529.211420272797,0,0,14.3223688571428,2.91338271428572
2007-07-24,13.6861022361644,0,519.758608701331,0,0,14.4225232857143,2.70773457142857
2007-07-25,13.7388837446427,18,510.100951758793,0,18,14.3277357142857,2.90239128571429
2007-07-26,13.7767308694363,5,500.404238481092,0,5,14.1119328571428,3.043384
2007-07-27,13.8010970989533,20,490.837328122868,0,20,13.6887847142857,3.24379957142857
2007-07-28,13.8131257820398,9,481.568469336589,0,9,13.0214742857143,3.345616
2007-07-29,13.8139929102249,3,472.760790597982,0,3,12.2833587142857,3.35711142857143
2007-07-30,13.8052325347273,0,464.565429266342,0,0,11.6982844285714,3.26991071428572
2007-07-31,13.7889716277407,7,457.113734194821,0,7,11.0881071428571,3.295114
2007-08-01,13.7680203717601,0,450.508433647586,0,0,10.77072,2.87124057142857
2007-08-02,13.745792526056,3,444.814713847024,0,3,10.7096587142857,2.72412
2007-08-03,13.7260607955071,4,440.051264215371,0,4,10.838116,2.55707185714286
2007-08-04,13.71258108352,2,436.182602660532,0,2,11.1762942857143,2.46379614285714
2007-08-05,13.7086396081024,5,433.114499390358,0,5,11.5148082857143,2.56136685714286
2007-08-06,13.7165940890984,4,430.694445411045,0,4,11.6751562857143,2.667245
2007-08-07,13.737479551704,9,428.716858188173,0,9,11.67268,2.71427857142857
2007-08-08,13.770741981008,0,426.934678092103,0,0,11.6609742857143,2.89249885714286
2007-08-09,13.8141484911126,0,425.077054767378,0,0,11.8690082857143,2.89397171428572
2007-08-10,13.8639004315029,0,422.873029060333,0,0,12.1027118571428,2.68093542857143
2007-08-11,13.9149460047029,0,420.078738676328,0,0,12.1839584285714,2.56745585714286
2007-08-12,13.9614627634154,0,416.504302993293,0,0,12.2926664285714,2.54411242857143
2007-08-13,13.9974563859929,0,412.037055364103,0,0,12.5759917142857,2.74127185714286
2007-08-14,14.0174105192133,1,406.659039089127,0,1,13.0557672857143,2.87931742857143
2007-08-15,14.0169142562646,0,400.455397645129,0,0,13.3409845714285,2.964241
2007-08-16,13.9931909308627,0,393.612270328158,0,0,13.476439,3.01119385714286
2007-08-17,13.9454605136041,0,386.403259089088,0,0,13.585317,3.17127685714286
2007-08-18,13.8750911225854,9,379.166819600544,0,9,13.6556207142857,3.41039385714286
2007-08-19,13.7855229955032,10,372.278786379623,0,10,13.6307837142857,3.422918
2007-08-20,13.681976972963,0,366.122860719743,0,0,13.5887915714285,3.39904228571429
2007-08-21,13.5709820066394,0,361.061471644908,0,0,13.5275341428571,3.41891985714286
2007-08-22,13.4597765201014,0,357.409829758224,0,0,13.4508304285714,3.28406285714286
2007-08-23,13.3556564100949,8,355.415141788942,0,8,13.0509192857143,3.25978828571429
2007-08-24,13.2653488199952,9,355.242572293482,0,9,12.4453764285714,3.23152642857143
2007-08-25,13.194479981678,0,356.966737967197,0,0,12.09122,3.06626942857143
2007-08-26,13.147183782109,0,360.566628544513,0,0,11.9940957142857,3.05863671428572
2007-08-27,13.1258748319574,7,365.924376158004,0,7,11.7356728571428,2.91469071428572
2007-08-28,13.1311899702051,7,372.828687477684,0,7,11.3118185714285,2.763195
2007-08-29,13.1620834415124,3,380.983470409479,0,3,10.8465998571428,2.8462
2007-08-30,13.2160402662394,4,390.021696984863,0,4,10.726195,2.86833328571429
2007-08-31,13.28936011222,4,399.524350901278,0,4,10.9319052857143,2.75408185714286
2007-09-01,13.3774670440241,3,409.045049777093,0,3,11.0243474285714,2.69098042857143
2007-09-02,13.4752142912528,0,418.139881394004,0,0,10.9346518571428,2.552114
2007-09-03,13.5771647377148,0,426.398896336584,0,0,10.9634037142857,2.524248
2007-09-04,13.6778362836313,9,433.474982258718,0,9,11.0307385714285,2.52986014285715
2007-09-05,13.7719090885729,5,439.106796990917,0,5,11.1417222857143,2.43280085714286
2007-09-06,13.8544037525567,6,443.13308882649,0,6,11.1336961428571,2.37386114285715
2007-09-07,13.9208457251417,2,445.496008205667,0,2,10.8530565714285,2.39293114285715
2007-09-08,13.967425848698,0,446.232842382597,0,0,10.5776397142857,2.25869471428572
2007-09-09,13.9911559330991,0,445.45819139291,0,0,10.3175994285714,2.15015514285715
2007-09-10,13.9900119151678,2,443.340663034168,0,2,9.7060794285714,2.00474928571429
2007-09-11,13.9630527018316,0,440.078644726858,0,0,9.17065271428568,1.82796571428572
2007-09-12,13.9104981123497,0,435.878051506034,0,0,8.8455664285714,1.75621385714286
2007-09-13,13.8337431211539,0,430.935399574077,0,0,8.7673324285714,1.70140557142857
2007-09-14,13.7352869719924,0,425.429756898813,0,0,8.83958928571425,1.63083028571429
2007-09-15,13.618566563331,3,419.523430418506,0,3,8.79690828571425,1.795798
2007-09-16,13.4876946811719,0,413.368300761819,0,0,8.88817328571425,1.90530171428572
2007-09-17,13.3471136483537,4,407.114900236805,0,4,9.04197314285711,2.03649228571429
2007-09-18,13.2011886198921,0,400.921338724448,0,0,9.04326799999997,2.04675457142858
2007-09-19,13.0537811898698,0,394.960715278816,0,0,8.9161534285714,1.95642828571429
2007-09-20,12.9078569605934,0,389.423944660021,0,0,8.86004471428568,1.89010728571429
2007-09-21,12.7651802848751,0,384.51455389354,0,0,8.87164571428568,1.828487
2007-09-22,12.6261395108992,0,380.436410276788,0,0,9.00135414285711,1.71337914285715
2007-09-23,12.4897377451289,0,377.37776967497,0,0,8.89619499999997,1.604951
2007-09-24,12.3537679729596,4,375.493156069053,0,4,8.6038584285714,1.529862
2007-09-25,12.2151645638517,5,374.884927476254,0,5,8.25302399999997,1.55763685714286
2007-09-26,12.0704901051348,0,375.585959827587,0,0,8.0284844285714,1.58344371428572
2007-09-27,11.9164895098473,0,377.54734000359,0,0,7.67934585714283,1.49946757142857
2007-09-28,11.7506346396742,0,380.635084680293,0,0,7.30924171428568,1.43475442857143
2007-09-29,11.5715834212788,0,384.635681266367,0,0,6.76806914285711,1.32626314285715
2007-09-30,11.3794785866354,2,389.268617459655,0,2,5.94228514285711,1.31986128571429
2007-10-01,11.1760301811434,0,394.205993233771,0,0,5.76492571428568,1.219111
2007-10-02,10.9643592640925,6,399.097957414321,0,6,5.71133257142854,1.22332385714286
2007-10-03,10.7486216287927,0,403.602017138152,0,0,5.70764871428568,1.206429
2007-10-04,10.5334673738087,0,407.411617920556,0,0,5.83545628571426,1.24332228571429
2007-10-05,10.32341180802,0,410.27928547751,0,0,5.99981528571425,1.33680385714286
2007-10-06,10.1222058786467,0,412.033220782476,0,0,6.18831799999997,1.31320185714286
2007-10-07,9.93230329447376,0,412.587033620074,0,0,6.24103928571425,1.20204785714286
2007-10-08,9.75450604081066,0,411.941178611376,0,0,6.15393771428568,1.18491714285715
2007-10-09,9.58784149084863,0,410.176372367413,0,0,6.45177614285711,1.06172142857143
2007-10-10,9.42968845387228,0,407.43996484875,0,0,6.69003114285711,1.05912585714286
2007-10-11,9.27613291173698,0,403.928370675768,0,0,6.7916634285714,0.970660000000003
2007-10-12,9.12250768562026,0,399.869087449859,0,0,6.72975199999997,0.907591000000003
2007-10-13,8.96404452766762,0,395.502941662693,0,0,6.53809285714283,0.88527185714286
2007-10-14,8.79654555415578,18,391.067283814313,0,18,6.30298985714283,1.129496
2007-10-15,8.61698565756463,0,386.781634821399,0,0,5.98967899999997,1.14706557142857
2007-10-16,8.42397030951904,0,382.836010748686,0,0,5.42179485714283,1.12170528571429
2007-10-17,8.21799143010932,0,379.382344958661,0,0,4.47925957142854,1.09474271428572
2007-10-18,8.00144903403554,0,376.528372098193,0,0,3.35711071428568,1.01075257142857
2007-10-19,7.77843099007233,0,374.332665013074,0,0,2.27869785714283,0.893577571428574
2007-10-20,7.55427558805337,0,372.801793782654,0,0,1.44014014285711,0.846750000000003
2007-10-21,7.3349733643389,3,371.889898298317,0,3,1.08216028571425,0.655697285714289
2007-10-22,7.12647234359991,0,371.500178687874,0,0,0.678151142857112,0.51868885714286
2007-10-23,6.93395802263723,0,371.489016880207,0,0,0.266586714285683,0.453947142857146
2007-10-24,6.76118414272112,0,371.672748183335,0,0,0.123973714285683,0.406177571428574
2007-10-25,6.60992656121174,0,371.837368748728,0,0,0.440706999999969,0.45619585714286
2007-10-26,6.479622893438,0,371.752249696049,0,0,0.936866142857112,0.557713000000003
2007-10-27,6.3672363228893,0,371.186955872377,0,0,1.42258828571425,0.638743714285717
2007-10-28,6.26735557988657,0,369.930680764182,0,0,2.01450285714283,0.635661000000003
2007-10-29,6.17253512182938,0,367.813814076156,0,0,2.71862614285711,0.748581714285717
2007-10-30,6.07386319270047,0,364.729196792749,0,0,3.3509634285714,0.814845142857146
2007-10-31,5.96172342784624,3,360.650792282342,0,3,3.52550214285711,0.938913714285717
2007-11-01,5.82669289637479,0,355.646951906933,0,0,3.34967728571425,0.936669285714288
2007-11-02,5.66050143299457,0,349.884522709463,0,0,2.95539457142854,0.886039285714288
2007-11-03,5.45697538884194,0,343.621993126916,0,0,2.59808614285711,0.83766985714286
2007-11-04,5.21288478003961,0,337.190501597547,0,0,2.45659785714283,0.762043428571431
2007-11-05,4.92859636438447,0,330.963156022218,0,0,2.27087657142854,0.692524142857145
2007-11-06,4.60843449508739,0,325.315813676836,0,0,2.15597357142854,0.645076000000003
2007-11-07,4.26067215627093,0,320.583384855789,0,0,2.50154585714283,0.476335714285717
2007-11-08,3.89711611777356,0,317.017428771615,0,0,2.8811714285714,0.453083714285717
2007-11-09,3.53229542776684,0,314.751920421891,0,0,3.35111157142854,0.457662142857146
2007-11-10,3.18229564336095,0,313.782340240372,0,0,3.85548428571425,0.471270000000003
2007-11-11,2.86332911330578,0,313.961888363542,0,0,4.04000228571425,0.470096000000003
2007-11-12,2.59019100820404,0,315.015822124655,0,0,3.94077228571425,0.460569285714288
2007-11-13,2.3747921158572,0,316.572176559093,0,0,3.88410114285711,0.45398985714286
2007-11-14,2.22496177355347,2,318.205270919159,2,2,3.48884614285711,0.492197714285717
2007-11-15,2.14367556411995,0,319.485746411721,0,0,2.98766914285711,0.505830571428574
2007-11-16,2.12880851022809,0,320.029721893269,0,0,2.51793399999997,0.434290571428574
2007-11-17,2.17346444395912,0,319.540531858782,0,0,2.02280371428568,0.381960428571431
2007-11-18,2.26685532720779,0,317.837394768707,0,0,1.78962757142854,0.376569571428574
2007-11-19,2.39561073809337,0,314.868167418101,0,0,2.04497685714283,0.424951714285717
2007-11-20,2.54531891659647,0,310.705588068007,0,0,1.87900485714283,0.412214714285717
2007-11-21,2.70207149016443,9,305.528561488946,0,9,1.6204294285714,0.456202000000003
2007-11-22,2.85380241845542,0,299.592508119541,0,0,1.08430957142854,0.441969142857145
2007-11-23,2.99125403461455,0,293.193778172054,0,0,0.142480285714255,0.43263285714286
2007-11-24,3.10845091865022,0,286.63350287374,0,0,-0.813892714285745,0.397072142857145
2007-11-25,3.20263876906963,0,280.186597525229,0,0,-1.77894571428575,0.340781000000003
2007-11-26,3.27374043044033,0,274.079270247149,0,0,-2.81313414285717,0.254882571428574
2007-11-27,3.32346813507897,0,268.476601776894,0,0,-3.32762128571432,0.255879714285717
2007-11-28,3.35426983020377,0,263.480233506766,0,0,-3.82804842857146,0.128638142857146
2007-11-29,3.36828830443831,0,259.13497753002,0,0,-3.94232800000003,0.0848532857142884
2007-11-30,3.36648767853639,0,255.442458603521,0,0,-3.60240571428574,0.086489714285717
2007-12-01,3.34806604772653,0,252.378383087298,0,0,-3.11199685714289,0.114574571428574
2007-12-02,3.31021953006579,3,249.908671608966,3,3,-2.95337514285717,0.187611714285717
2007-12-03,3.24826130784293,0,248.001992505906,0,0,-2.96003228571432,0.19657185714286
2007-12-04,3.15603786050649,4,246.637896711445,4,4,-2.88512914285717,0.288381000000003
2007-12-05,3.02655875966676,8,245.809983449565,8,8,-2.28598200000003,0.475326142857146
2007-12-06,2.85274974923554,18,245.523412308601,18,18,-1.76607142857146,0.657306428571431
2007-12-07,2.62824590252861,15,245.786623475821,15,15,-1.43075728571432,0.814810285714288
2007-12-08,2.34815737165701,6,246.59949649607,6,0,-1.29524185714289,0.889320428571431
2007-12-09,2.00975858242362,5,247.941914248217,5,0,-1.0182425714286,0.917194428571431
2007-12-10,1.61305800990726,0,249.764275297628,0,0,-0.717125714285745,0.858550428571431
2007-12-11,1.16121780637849,5,251.979985709834,5,0,-0.646869857142888,0.779361571428574
2007-12-12,0.66078698367657,3,254.460965018574,3,0,-0.731386000000031,0.640670714285717
2007-12-13,0.121706443738715,0,257.038016472735,0,0,-0.762714428571459,0.458894714285717
2007-12-14,-0.442953135515253,3,259.507615267212,3,0,-0.75849000000003,0.370736571428574
2007-12-15,-1.01755130588451,3,261.643984033454,3,0,-0.774773285714316,0.326462285714288
2007-12-16,-1.58475120328154,0,263.213787813324,0,0,-0.798223857142888,0.222531714285717
2007-12-17,-2.12667545431565,0,263.992854566886,0,0,-0.811084714285745,0.269548000000003
2007-12-18,-2.62627192781057,0,263.785086631791,0,0,-0.809654714285745,0.218094714285717
2007-12-19,-3.0687689764635,0,262.442190389579,0,0,-0.791435714285745,0.17237085714286
2007-12-20,-3.44306449482943,0,259.881599659734,0,0,-0.766999857142888,0.175791000000003
2007-12-21,-3.74288348622715,0,256.099417690227,0,0,-0.740802714285745,0.104710428571431
2007-12-22,-3.96755158095286,4,251.177195951783,4,0,-0.734154285714316,0.106406000000003
2007-12-23,-4.12225309251786,0,245.282230557488,0,0,-0.752451714285745,0.124302285714288
2007-12-24,-4.21770283756791,0,238.660029652374,0,0,-0.792774142857173,0.123605571428574
2007-12-25,-4.26923131679407,5,231.618004229467,5,0,-0.835660142857173,0.209649142857145
2007-12-26,-4.29536202302809,4,224.500815899809,4,0,-0.888381428571459,0.299491571428574
2007-12-27,-4.31602735041753,2,217.659922276595,2,0,-0.94429400000003,0.273085428571431
2007-12-28,-4.35061560296209,3,211.421554777006,3,0,-1.0149115714286,0.337500285714288
2007-12-29,-4.41606006248711,0,206.056795785325,0,0,-1.05280571428574,0.273907428571431
2007-12-30,-4.52519340464411,8,201.757575326544,8,0,-1.0541005714286,0.366059000000003
2007-12-31,-4.6855672839853,4,198.621920583215,4,0,-1.0321585714286,0.447478571428574
2008-01-01,-4.89888169104686,0,196.650641990944,0,0,-1.01908828571432,0.354678428571431
2008-01-02,-5.16109085366273,0,195.756616611751,0,0,-1.00121814285717,0.25663685714286
2008-01-03,-5.46317276544821,0,195.784769257436,0,0,-0.971886428571459,0.28220685714286
2008-01-04,-5.7924661852409,0,196.538928438299,0,0,-0.906456857142888,0.223908571428574
2008-01-05,-6.13441230296961,0,197.811297909509,0,0,-0.814167285714316,0.233594000000003
2008-01-06,-6.4744773558904,0,199.4090878072,0,0,-0.718725714285745,0.134228285714288
2008-01-07,-6.79999424215041,4,201.174875455378,4,0,-0.643473714285745,0.144053285714288
2008-01-08,-7.10167083081322,4,202.998378330845,4,0,-0.592788428571459,0.145857428571431
2008-01-09,-7.3745573165244,0,204.818106574717,0,0,-0.560169428571459,0.191629285714288
2008-01-10,-7.61833246405954,2,206.614617503715,2,0,-0.555295285714317,0.233862142857146
2008-01-11,-7.83686854188773,8,208.397953858257,8,0,-0.583332142857174,0.334856142857145
2008-01-12,-8.03713588106264,0,210.192107307787,0,0,-0.62687642857146,0.330846142857145
2008-01-13,-8.22760329082851,0,212.021170548651,0,0,-0.673232571428602,0.323596428571431
2008-01-14,-8.41638275978651,0,213.898784988421,0,0,-0.707865571428602,0.226584714285717
2008-01-15,-8.6094116382211,0,215.822065254297,0,0,-0.718690571428602,0.214490571428574
2008-01-16,-8.8089696170159,3,217.770765998694,3,0,-0.720887857142888,0.194635714285717
2008-01-17,-9.01278473074291,3,219.709863081143,3,0,-0.741727000000031,0.208862285714288
2008-01-18,-9.21388860604209,0,221.594059812305,0,0,-0.782167142857174,0.101876142857145
2008-01-19,-9.40127064106067,2,223.373555479198,2,0,-0.833144571428602,0.143380285714288
