"Date","AirT","SR","sn","P","SoilT","CLM_ET"
2007-10-12,9.39393158212588,358.926019178407,0,0,2.99574771428571,1.179486
2007-10-13,9.11661860239646,355.468442045339,0,0,3.00624999999999,0.829584
2007-10-14,8.83015853452694,352.571198822447,11,11,3.09029971428571,0.335301
2007-10-15,8.53546000237342,350.309362570733,0,0,3.06357057142856,0.593595
2007-10-16,8.23419332130573,348.709139145849,5,5,2.78233814285714,1.730063
2007-10-17,7.92882638719251,347.746700710048,19,0,2.28559057142856,2.05699
2007-10-18,7.62258412240562,347.352907114348,9,0,1.66213814285714,0.773321
2007-10-19,7.31932540132029,347.422935491241,0,0,0.998886428571421,1.054667
2007-10-20,7.02334404703887,347.829316848922,0,0,0.523431428571421,1.192474
2007-10-21,6.73910740494638,348.436372054669,5,0,0.328703142857135,1.149661
2007-10-22,6.47094725633811,349.11362319606,4,0,0.27835785714285,0.942726
2007-10-23,6.22272047452899,349.746246217838,0,0,0.267183999999992,0.578173
2007-10-24,5.99746099524626,350.241146334202,0,0,0.278972428571421,0.714374
2007-10-25,5.79705084975418,350.528312455436,0,0,0.312197428571421,0.736934
2007-10-26,5.6219384056547,350.557920158163,0,0,0.392136142857135,0.666382
2007-10-27,5.47092312590536,350.294290292312,0,0,0.484442999999992,0.959695
2007-10-28,5.34102719119994,349.708622498105,0,0,0.57617885714285,0.643334
2007-10-29,5.22748425562048,348.772982519255,0,0,0.670652571428564,0.581124
2007-10-30,5.12387905621414,347.457463220076,0,0,0.752291428571421,0.524295
2007-10-31,5.02246345041712,345.731851925898,0,0,0.806324999999993,0.722153
2007-11-01,4.91465611116241,343.572004871829,0,0,0.812406714285707,0.765369
2007-11-02,4.79171609120336,340.970025623729,0,0,0.739473999999993,0.740947
2007-11-03,4.64556716082397,337.946456662471,0,0,0.624601571428564,0.760424
2007-11-04,4.46971931158462,334.561758070348,0,0,0.50759285714285,0.789623
2007-11-05,4.2601912513049,330.923826898544,0,0,0.398396571428564,0.753435
2007-11-06,4.0163067888825,327.188989673213,0,0,0.300129999999993,0.788396
2007-11-07,3.74123469929209,323.554816083724,0,0,0.220962999999993,0.728411
2007-11-08,3.44216506469908,320.244631574072,0,0,0.163267285714278,0.748904
2007-11-09,3.13004837460989,317.485261924662,0,0,0.130360714285707,1.010637
2007-11-10,2.81886158280711,315.480807175425,0,0,0.130914285714278,0.507244
2007-11-11,2.52443036256948,314.386267735617,0,0,0.136163285714278,0.597079
2007-11-12,2.26291986116622,314.285400856481,0,0,0.14153885714285,0.514315
2007-11-13,2.04917815029512,315.176586856285,0,0,0.147097428571421,0.503671
2007-11-14,1.89514791701263,316.969343374928,0,0,0.14699285714285,0.682453
2007-11-15,1.80855154410351,319.492273114517,0,0,0.139158571428564,0.705854
2007-11-16,1.79202347388664,322.511241465971,0,0,0.137532428571421,0.742023
2007-11-17,1.84282152894031,325.755115055759,0,0,0.126633285714278,0.579475
2007-11-18,1.95317174496932,328.945281347461,0,0,0.115311285714278,0.64815
2007-11-19,2.11119746990638,331.824431555769,0,0,0.0988491428571354,0.499004
2007-11-20,2.30228404984953,334.180353671975,0,0,0.090478571428564,0.70739
2007-11-21,2.51067302360347,335.861488228299,3,0,0.0737505714285639,0.294891
2007-11-22,2.72106696063121,336.782712603607,0,0,-0.0413617142857218,0.100241
2007-11-23,2.92003828802705,336.921644422019,0,0,-0.252377714285722,0.07601
2007-11-24,3.09706204825745,336.307083805418,2,0,-0.541614571428579,0.580049
2007-11-25,3.2450529577194,335.002287314735,0,0,-0.762187000000007,0.540984
2007-11-26,3.36037703519282,333.086572171848,0,0,-0.904481714285722,0.085932
2007-11-27,3.44240063843602,330.638762200362,0,0,-1.07362314285715,0.536591
2007-11-28,3.49269994625255,327.725292026556,10,0,-1.24212814285715,0.053398
2007-11-29,3.51408020973184,324.394546400768,0,0,-1.32697142857144,0.812246
2007-11-30,3.50956058277508,320.67762606698,26,0,-1.22971200000001,0.677965
2007-12-01,3.48147241831434,316.594655679723,50,0,-1.01222628571429,0.697518
2007-12-02,3.43078864672485,312.164799741443,21,0,-0.845260285714293,0.803771
2007-12-03,3.356751646761,307.417473416934,0,0,-0.754344000000008,0.635482
2007-12-04,3.2568117392826,302.402135323365,0,0,-0.649651285714293,0.466225
2007-12-05,3.1268506617016,297.194459132238,0,0,-0.532895428571436,0.532087
2007-12-06,2.96164298894015,291.897417903681,12,0,-0.390923285714293,0.556093
2007-12-07,2.75549302197438,286.63677578066,42,0,-0.326845000000008,-0.188511
2007-12-08,2.50297749095877,281.551432703398,20,0,-0.289927428571436,0.401398
2007-12-09,2.19972406060247,276.77999504728,9,0,-0.273883857142865,0.058017
2007-12-10,1.84315779999534,272.445541336612,0,0,-0.25492814285715,0.568022
2007-12-11,1.433152883954,268.640763439062,6,0,-0.230052000000008,0.042943
2007-12-12,0.97252751780024,265.415578082026,4,0,-0.204534857142865,0.497486
2007-12-13,0.467320616469214,262.769066348887,0,0,-0.183778428571436,0.486151
2007-12-14,-0.0731989645932665,260.647064655209,0,0,-0.178333285714293,0.042357
2007-12-15,-0.636823611579594,258.945875623954,4,0,-0.186529428571436,0.67673
2007-12-16,-1.20901115481458,257.521595469766,4,0,-0.194825857142865,0.619802
2007-12-17,-1.77378141190708,256.203945169013,0,0,-0.20579914285715,0.459319
2007-12-18,-2.31484858961935,254.813112057118,7,0,-0.218507571428579,0.889014
2007-12-19,-2.81689581057781,253.177884871603,0,0,-0.228120714285722,0.080794
2007-12-20,-3.26686785396913,251.153092312167,0,0,-0.23545814285715,0.589382
2007-12-21,-3.65514999687645,248.634377154932,9,0,-0.240266857142865,0.91803
2007-12-22,-3.97650648676842,245.568873781219,7,0,-0.240502285714293,0.665022
2007-12-23,-4.23066425635764,241.961152984414,0,0,-0.239063571428579,0.03517
2007-12-24,-4.4224592054436,237.874238345036,3,0,-0.237367571428579,0.486811
2007-12-25,-4.56150437183976,233.425771649109,7,0,-0.236203428571436,0.055748
2007-12-26,-4.66139470506325,228.779578331124,4,0,-0.237903714285722,0.047197
2007-12-27,-4.73851717270289,224.133420856279,3,0,-0.241435000000008,0.0277
2007-12-28,-4.81057488863395,219.704151651175,0,0,-0.246531428571436,0.019888
2007-12-29,-4.89496330526298,215.711473227162,2,0,-0.256340714285722,0.433104
2007-12-30,-5.00716304616842,212.361221716807,6,0,-0.268386428571436,0.025848
2008-01-01,-5.15932371299555,209.829130962194,0,0,-0.291749857142865,0.940573
2008-01-02,-5.35920466787525,208.246300341873,0,0,-0.298280571428579,1.785942
2008-01-03,-5.60959796605055,207.687954298606,0,0,-0.299405285714293,0.149427
2008-01-04,-5.90830449183894,208.16677527736,11,0,-0.299313714285722,0.351405
2008-01-05,-6.24867059591484,209.631537007334,43,0,-0.291959000000008,0.482279
2008-01-06,-6.62062363471011,211.971331772149,40,0,-0.266995714285722,0.38351
2008-01-07,-7.01207508538216,215.025437820215,21,0,-0.236203571428579,0.782257
2008-01-08,-7.41049824244964,218.598307269035,9,0,-0.205067000000008,1.302448
2008-01-09,-7.80444966790709,222.47827194233,9,0,-0.178015285714293,0.427493
2008-01-10,-8.1848113354527,226.45755407193,6,0,-0.157084571428579,0.043361
2008-01-11,-8.5455677976941,230.350900052129,5,0,-0.138307571428579,0.029428
2008-01-12,-8.8840051026914,234.010511724513,0,0,-0.126610571428579,0.043896
2008-01-13,-9.20031161031041,237.335507618932,0,0,-0.131990285714293,0.045739
2008-01-14,-9.49665597427272,240.274635930312,0,0,-0.14329914285715,0.040354
2008-01-15,-9.77591550242345,242.821813475061,0,0,-0.155549714285722,0.045126
2008-01-16,-10.0402992723799,245.005285520075,0,0,-0.168201428571436,0.016728
2008-01-17,-10.2901328188581,246.872606238146,0,0,-0.181319714285722,0.031521
2008-01-18,-10.5230497858594,248.474490818129,0,0,-0.194621000000008,0.01662
2008-01-19,-10.7337627526085,249.850553780729,0,0,-0.207586571428579,0.032297
2008-01-20,-10.9144835863125,251.019477966366,2,0,-0.220229571428579,0.515331
2008-01-21,-11.0559599666023,251.975681757517,0,0,-0.232275285714293,0.898948
2008-01-22,-11.1489774817404,252.693583143631,7,0,-0.24366714285715,0.05164
2008-01-23,-11.1860836256844,253.139147318353,0,0,-0.254060571428579,0.044241
2008-01-24,-11.1632418819464,253.286708372808,8,0,-0.262021285714293,0.907142
2008-01-25,-11.0811274751723,253.137659748728,13,0,-0.266472428571436,0.756989
2008-01-26,-10.9458380696923,252.73726403689,12,0,-0.267483857142865,0.348333
2008-01-27,-10.7688851953186,252.186102560792,26,0,-0.265469714285722,2.056045
2008-01-28,-10.5664283554628,251.643091354879,32,0,-0.256188000000008,1.830017
2008-01-29,-10.3578303731313,251.318054973373,14,0,-0.238989142857151,0.937553
2008-01-30,-10.1637185122015,251.453509452077,9,0,-0.220369142857151,0.861548
2008-01-31,-10.0038090523111,252.297388057526,6,0,-0.201779571428579,0.67401
2008-02-01,-9.89478240445776,254.070463202952,10,0,-0.185500714285722,0.835087
2008-02-02,-9.8484727957529,256.933153162737,11,0,-0.171689428571436,0.975048
2008-02-03,-9.87058296300511,260.956606887704,23,0,-0.157934714285722,1.247256
2008-02-04,-9.96007444885915,266.102753887649,21,0,-0.148090714285722,1.120355
2008-02-05,-10.1093033703283,272.217008249099,7,0,-0.146503714285722,0.076184
2008-02-06,-10.3048769531309,279.035635986639,4,0,-0.147659000000008,0.489653
2008-02-07,-10.529120878835,286.207569241577,8,0,-0.149485714285722,1.55823
2008-02-08,-10.7619802301689,293.327956333616,7,0,-0.149917285714293,0.606493
2008-02-09,-10.9831407883812,299.979111042041,0,0,-0.151364571428579,0.043628
2008-02-10,-11.1741461674047,305.773566799119,0,0,-0.157036428571436,0.483537
2008-02-11,-11.3202825090705,310.393712780121,0,0,-0.167320857142865,0.114086
2008-02-12,-11.4120164462623,313.623088295425,0,0,-0.177356857142865,0.088682
2008-02-13,-11.4458236347993,315.365533574233,0,0,-0.186298428571436,0.596015
2008-02-14,-11.4243152910718,315.650093772284,10,0,-0.194642714285722,0.723554
2008-02-15,-11.3556528788121,314.621967151534,4,0,-0.203832857142865,0.092296
2008-02-16,-11.2523227973153,312.521710745706,0,0,-0.212077000000008,0.065176
2008-02-17,-11.1294133260505,309.656391390239,0,0,-0.218320142857151,0.065689
2008-02-18,-11.0025994888141,306.366965847685,0,0,-0.222880285714293,0.059649
2008-02-19,-10.8860903314047,302.996063851241,0,0,-0.227109142857151,0.089403
2008-02-20,-10.7907968920846,299.860053293375,0,0,-0.231102571428579,0.775839
2008-02-21,-10.7229481927106,297.228502582183,0,0,-0.235030714285722,0.61104
2008-02-22,-10.6833219394738,295.312391261577,7,0,-0.238788714285722,0.685173
2008-02-23,-10.6671723360443,294.26081363185,11,0,-0.242089000000008,0.980243
2008-02-24,-10.664846986293,294.164611991188,25,0,-0.24211514285715,1.218807
2008-02-25,-10.6629992704247,295.064834030819,20,0,-0.237773000000008,1.052385
2008-02-26,-10.646226061031,296.963779817747,14,0,-0.232715714285722,0.083982
2008-02-27,-10.5989152035406,299.836224186847,0,0,-0.227488571428579,0.534655
2008-02-28,-10.5070715054048,303.638459045307,0,0,-0.222304857142865,0.175773
2008-02-29,-10.3599011545611,308.313889898365,0,0,-0.217068857142865,0.845276
2008-03-01,-10.1509786287507,313.794998974934,0,0,-0.210673285714293,1.161032
2008-03-02,-9.87888602498417,320.002246857385,11,0,-0.206060714285722,0.084646
2008-03-03,-9.54728065572932,326.840810993672,0,0,-0.205528857142865,0.569759
2008-03-04,-9.16441359876463,334.196362947181,2,0,-0.205402428571436,0.063144
2008-03-05,-8.74218239028802,341.931411365529,3,0,-0.205293428571436,0.049557
2008-03-06,-8.29485126942936,349.884100045875,0,0,-0.205154000000008,0.09383
2008-03-07,-7.8376107555888,357.870799901478,0,0,-0.205119142857151,0.75053
2008-03-08,-7.38515892767661,365.693092426655,0,0,-0.206488000000008,0.100875
2008-03-09,-6.9504658158564,373.149292711303,0,0,-0.209095142857151,0.116962
2008-03-10,-6.54385313065084,380.050136841544,0,0,-0.211928857142865,0.136313
2008-03-11,-6.17248217736778,386.237369264163,0,0,-0.215041714285722,1.040601
2008-03-12,-5.84029041691375,391.603241851463,0,0,-0.217452571428579,1.151744
2008-03-13,-5.54835524987899,396.107979264404,7,0,-0.21821114285715,1.670245
2008-03-14,-5.29559788794106,399.792161806004,15,0,-0.217465714285722,0.129122
2008-03-15,-5.07968876859022,402.781488038972,10,0,-0.216729000000008,0.111914
2008-03-16,-4.89799914292676,405.281850001659,0,0,-0.216118571428579,0.601963
2008-03-17,-4.74844451947018,407.563789735076,4,0,-0.215525714285722,0.10289
2008-03-18,-4.63008026147461,409.937182289551,5,0,-0.215006857142865,0.144318
2008-03-19,-4.54334526403064,412.718430211205,0,0,-0.215233571428579,1.21094
2008-03-20,-4.48990843619019,416.194184891574,0,0,-0.217156142857151,0.193378
2008-03-21,-4.47214577373476,420.586496329805,8,0,-0.220447714285722,0.101689
2008-03-22,-4.49235001470881,426.024111896612,0,0,-0.223843857142865,0.116759
2008-03-23,-4.55181690449638,432.524231937926,0,0,-0.227213857142865,0.245056
2008-03-24,-4.64996853936758,439.987534715296,0,0,-0.230740714285722,1.654752
2008-03-25,-4.78367653726725,448.207139411352,0,0,-0.232580571428579,0.441533
2008-03-26,-4.94692576675992,456.890449351898,0,0,-0.220665714285722,0.305968
2008-03-27,-5.13090482221337,465.690768906975,0,0,-0.199368857142865,0.235736
2008-03-28,-5.32453600740086,474.244221132448,0,0,-0.174409714285722,0.293593
2008-03-29,-5.5153715379149,482.207312808491,16,16,-0.147070285714293,2.166781
2008-03-30,-5.69072266575831,489.290524061453,19,19,-0.116901571428579,1.936545
2008-03-31,-5.83885675325141,495.284350784303,23,0,-0.0857125714285791,1.350852
2008-04-01,-5.95008293806309,500.075609934941,11,0,-0.0558662857142933,1.32365
2008-04-02,-6.01756112532898,503.652842731008,0,0,-0.0395392857142933,1.491786
2008-04-03,-6.03771893303127,506.101145228477,10,0,-0.0322368571428648,1.092341
2008-04-04,-6.01022894310299,507.587923448823,0,0,-0.0284527142857219,0.911125
2008-04-05,-5.93758251276034,508.341448951513,0,0,-0.0269661428571505,1.639704
2008-04-06,-5.82436383567901,508.6245792303,11,0,-0.0280428571428648,1.810314
2008-04-07,-5.67636906039164,508.706043630744,19,0,-0.0296995714285791,0.796546
2008-04-08,-5.49973323945994,508.831856463287,11,0,-0.0313694285714362,1.691866
2008-04-09,-5.30021487918052,509.199682258885,12,0,-0.0330217142857219,1.654725
2008-04-10,-5.082746085127,509.938589469831,12,0,-0.0347742857142933,1.051816
2008-04-11,-4.85130196663717,511.096266997889,8,0,-0.0366358571428648,0.801925
2008-04-12,-4.60907454939538,512.635413632291,5,0,-0.0383797142857219,0.264771
2008-04-13,-4.35887150682722,514.440137319073,0,0,-0.0400712857142933,0.442555
2008-04-14,-4.10361899619044,516.332066573377,0,0,-0.0388201428571505,0.618137
2008-04-15,-3.84683574258934,518.094335329179,0,0,-0.0336800000000076,1.033339
2008-04-16,-3.59296204921665,519.500353641247,0,0,-0.0282871428571505,0.903342
2008-04-17,-3.34746019110518,520.343704987758,3,0,-0.0226282857142933,4.298714
2008-04-18,-3.11664247262961,520.465011100492,0,0,-0.0166468571428648,3.426991
2008-04-19,-2.90723485387573,519.771936164217,0,0,-0.0103078571428648,1.263766
2008-04-20,-2.72574574312535,518.249600914236,0,0,-0.00381200000000764,1.243823
2008-04-21,-2.57774779587865,515.960413570958,0,0,-8.44285714362089e-05,1.147005
2008-04-22,-2.46718830487702,513.034429383225,0,0,-6.00000000763742e-06,1.149966
2008-04-23,-2.39582837663071,509.652771669207,0,0,-6.00000000763742e-06,1.624268
2008-04-24,-2.36288770914589,506.027491222777,0,0,-6.00000000763742e-06,1.634707
2008-04-25,-2.36494598859536,502.381884543801,5,0,-6.00000000763742e-06,0.7661
2008-04-26,-2.39611804714269,498.934640464727,0,0,-6.00000000763742e-06,0.709991
2008-04-27,-2.44846756202001,495.889876154067,0,0,-1.04285714362089e-05,0.954148
2008-04-28,-2.51259169347621,493.433358440545,0,0,-1.04285714362089e-05,1.046358
2008-04-29,-2.57830002656277,491.733317024173,0,0,-1.04285714362089e-05,0.990558
2008-04-30,-2.63531986744093,490.943324218821,0,0,-1.04285714362089e-05,2.270284
2008-05-01,-2.67397460901087,491.204306926018,13,0,-1.04285714362089e-05,0.511495
2008-05-02,-2.6857914584935,492.642938689468,10,0,-1.04285714362089e-05,1.729137
2008-05-03,-2.66400062452914,495.365101811095,9,0,-1.04285714362089e-05,1.290573
2008-05-04,-2.60391123772414,499.444636966403,0,0,-1.04285714362088e-05,1.136375
2008-05-05,-2.50316352141714,504.909051228057,0,0,-1.04285714362088e-05,1.081395
2008-05-06,-2.36186304857465,511.725204758026,0,0,-1.04285714362088e-05,1.466857
2008-05-07,-2.18259366504718,519.788327898418,4,4,-1.04285714362088e-05,2.073904
2008-05-08,-1.97028987396352,528.917630069597,14,14,-1.04285714362088e-05,2.51549
2008-05-09,-1.7319493397456,538.86060959061,12,12,-1.04285714362088e-05,1.81277
2008-05-10,-1.4761885288223,549.306045072994,10,0,-1.04285714362088e-05,0.674699
2008-05-11,-1.21265958331813,559.904158773214,0,0,-6.00000000763742e-06,1.833606
2008-05-12,-0.951357780730813,570.291469686957,0,0,-0.00138371428572192,3.299721
2008-05-13,-0.701853430351428,580.117039688667,13,13,-0.00192000000000764,0.853405
2008-05-14,-0.472503641372218,589.066821887815,8,8,-0.00309271428572192,1.321702
2008-05-15,-0.269730076421753,596.882827986105,4,4,-0.00394285714286478,1.381973
2008-05-16,-0.0974581838496717,603.375068325364,0,0,-0.00439628571429335,0.928151
2008-05-17,0.0432133241520789,608.426222756243,0,0,-0.00439628571429335,0.98517
2008-05-18,0.154076957730113,611.989967508973,0,0,-0.00453585714286478,1.037803
2008-05-19,0.239604646741903,614.084248974321,0,0,-0.00324528571429335,1.111264
2008-05-20,0.306464047934962,614.781156033955,0,0,-0.00286600000000764,1.307596
2008-05-21,0.362800412116731,614.19489849321,0,0,-0.00188514285715049,1.836686
2008-05-22,0.417368625808261,612.469884637571,4,4,-0.00112214285715049,1.382881
2008-05-23,0.478632157962895,609.770380248782,5,5,-0.000686142857150494,1.457081
2008-05-24,0.553941423377509,606.271974448279,6,6,-0.000686142857150494,0.746645
2008-05-25,0.648883512445284,602.15480518507,0,0,-0.000546571428579066,1.15946
2008-05-26,0.766873838564087,597.598610265493,0,0,-0.000459428571436209,1.089006
2008-05-27,0.909041185587118,592.779474588229,0,0,-0.000302428571436209,1.444389
2008-05-28,1.07442155046999,587.868225053584,0,0,-0.000110571428579066,1.199917
2008-05-29,1.26042238925498,583.029565252987,0,0,-2.34285714362087e-05,1.113802
2008-05-30,1.46346635754263,578.420862194546,0,0,-6.00000000763724e-06,1.429187
2008-05-31,1.67970027437688,574.190207680812,0,0,-6.00000000763724e-06,1.622161
2008-06-01,1.90565181075378,570.473358319614,0,0,-6.00000000763724e-06,1.605006
2008-06-02,2.13872738191648,567.389044354818,0,0,-6.00000000763724e-06,1.528987
2008-06-03,2.37746959646003,565.032714959034,0,0,-6.00000000763724e-06,1.252212
2008-06-04,2.62153280374655,563.469234559376,0,0,-6.00000000763724e-06,2.705143
2008-06-05,2.87139017709115,562.726104677579,15,15,-6.00000000763724e-06,0.418972
2008-06-06,3.12784837300905,562.789181547015,0,13,-6.00000000763724e-06,1.078582
2008-06-07,3.39148232151829,563.602105239313,0,0,-6.00000000763724e-06,1.318385
2008-06-08,3.6621185375076,565.070413299111,4,4,-6.00000000763724e-06,1.171293
2008-06-09,3.9384861370632,567.0709648731,0,0,-6.00000000763724e-06,1.718068
2008-06-10,4.21811609058879,569.46601580374,0,0,-6.00000000763724e-06,1.363772
2008-06-11,4.49751647975351,572.119952459266,0,0,-6.00000000763724e-06,1.178839
2008-06-12,4.77259400875854,574.915502666215,0,0,-6.00000000763724e-06,1.121134
2008-06-13,5.0392292812882,577.766038708755,0,0,-6.00000000763724e-06,1.56805
2008-06-14,5.29387998079073,580.62177272034,0,0,-6.00000000763724e-06,1.727833
2008-06-15,5.53407533061411,583.468508121217,0,0,-6.00000000763724e-06,1.9008
2008-06-16,5.75868509722059,586.318643069501,0,0,-6.00000000763724e-06,1.760262
2008-06-17,5.96790245417211,589.195950686636,0,0,-6.00000000763724e-06,1.777417
2008-06-18,6.16294594805358,592.117694599145,0,0,-6.00000000763724e-06,1.710305
2008-06-19,6.34554450733479,595.07870348244,0,0,-6.00000000763724e-06,1.611536
2008-06-20,6.51732507455893,598.041750032405,0,0,-6.00000000763724e-06,1.714319
2008-06-21,6.67924664082685,600.936890325564,0,0,-6.00000000763724e-06,1.815346
2008-06-22,6.83122130197672,603.670737359362,0,0,-6.00000000763724e-06,1.727935
2008-06-23,6.97202704828832,606.144836053935,0,0,-6.00000000763724e-06,1.799797
2008-06-24,7.09954939096266,608.280225319137,0,0,-6.00000000763724e-06,2.082869
2008-06-25,7.21131830297095,610.042979226117,0,0,-6.00000000763724e-06,1.959544
2008-06-26,7.30525072393149,611.464853845653,0,0,-6.00000000763724e-06,2.065213
2008-06-27,7.3804597009134,612.653975085793,0,0,-6.00000000763724e-06,2.149004
2008-06-28,7.43796848817001,613.792459880969,0,0,-6.00000000763724e-06,2.262825
2008-06-29,7.48117776063975,615.12027448748,0,0,-6.00000000763724e-06,2.210986
2008-06-30,7.51597799547378,616.90706090288,0,0,-6.00000000763724e-06,2.060096
2008-07-01,7.5504646957581,619.415821420868,0,0,-6.00000000763724e-06,2.075582
2008-07-02,7.59428052491062,622.864618649824,0,0,-6.00000000763724e-06,2.382436
2008-07-03,7.65766277101318,627.392825310508,0,0,-6.00000000763724e-06,2.583771
2008-07-04,7.75032560286362,633.0374842576,0,0,-6.00000000763724e-06,2.288831
2008-07-05,7.88034129761924,639.72362916653,0,0,-6.00000000763724e-06,2.265948
2008-07-06,8.0531854128925,647.26986194815,0,0,-6.00000000763724e-06,2.079683
2008-07-07,8.27107698204021,655.408003116051,0,8,-6.00000000763724e-06,1.985717
2008-07-08,8.53269715145902,663.81364148191,0,0,-6.00000000763724e-06,2.317502
2008-07-09,8.83331597842039,672.142385527021,0,0,-6.00000000763724e-06,2.219639
2008-07-10,9.16530538397712,680.066178688807,0,0,-6.00000000763724e-06,2.210144
2008-07-11,9.51896116746135,687.304654337341,0,0,-6.00000000763724e-06,2.126594
2008-07-12,9.8835089450615,693.647502370727,0,0,-6.00000000763724e-06,2.244881
2008-07-13,10.2481494591053,698.965733873552,0,0,-6.00000000763724e-06,2.219785
2008-07-14,10.6030115473939,703.211619818766,0,0,-6.00000000763724e-06,2.326872
2008-07-15,10.939904102005,706.408601144376,0,0,-6.00000000763724e-06,2.274022
2008-07-16,11.2527928606232,708.633999909845,0,0,-6.00000000763724e-06,2.647268
2008-07-17,11.5379697284557,709.998003955381,0,0,-6.00000000763724e-06,2.810592
2008-07-18,11.793931159611,710.622367432976,0,0,0.0301365714285638,3.53445
2008-07-19,12.0210288946412,710.622058801333,0,0,0.328541714285707,2.962445
2008-07-20,12.2209839073369,710.092177524549,0,0,1.09282385714285,2.794024
2008-07-21,12.3963554856446,709.101314368252,0,0,2.08812842857142,3.69047
2008-07-22,12.5500496832909,707.691495018026,0,5,3.14878428571428,3.112686
2008-07-23,12.6849335178388,705.883839409942,0,0,4.19629571428571,3.931262
2008-07-24,12.8035945089121,703.688311540525,0,7,5.31375785714285,3.195955
2008-07-25,12.908252129729,701.11550028229,0,6,6.43741085714285,3.441759
2008-07-26,13.0007948793771,698.188007193506,0,0,7.35328714285713,3.026551
2008-07-27,13.0828946654012,694.949094548101,0,0,7.75875685714285,3.36258
2008-07-28,13.1561484578069,691.466933937279,0,0,7.93364014285713,3.320807
2008-07-29,13.2222027884644,687.833597269258,0,0,8.09394028571428,3.495902
2008-07-30,13.2828271646199,684.158659799604,0,0,8.40436514285713,3.647954
2008-07-31,13.3399165717701,680.558102793634,0,0,8.78729971428571,3.384021
2008-08-01,13.3954204824861,677.139936303585,0,0,9.20125757142856,3.042764
2008-08-02,13.4512150239753,673.988776150789,0,0,9.55659114285714,2.919153
2008-08-03,13.5089492495676,671.152107597219,0,0,9.88877071428571,2.635389
2008-08-04,13.5698955238375,668.630631566588,0,0,10.0626991428571,4.557935
2008-08-05,13.6348278482267,666.374435296451,0,10,10.0467035714286,3.903077
2008-08-06,13.7039438011079,664.286115925149,0,11,9.85923857142856,3.949298
2008-08-07,13.7768407790658,662.231119096737,0,17,9.48744728571428,3.149368
2008-08-08,13.8525529824384,660.054591977364,0,11,9.03781428571427,2.379671
2008-08-09,13.9296452049502,657.602714919633,0,8,8.60759485714285,2.380423
2008-08-10,14.0063484783404,654.745409202204,0,4,8.18680957142856,2.893073
2008-08-11,14.0807211670074,651.39696372619,0,5,7.93746342857142,2.754089
2008-08-12,14.15081938648,647.531357878365,0,0,7.87219071428571,3.11948
2008-08-13,14.2148637295297,643.189421912145,0,0,7.8590157142857,3.064978
2008-08-14,14.2713857958223,638.475831833321,0,0,7.77680128571428,2.649017
2008-08-15,14.3193309646396,633.545161343319,0,0,7.59209585714285,2.843153
2008-08-16,14.3580983974988,628.578226238856,0,4,7.39687057142856,2.097353
2008-08-17,14.3875097955927,623.751795927435,0,0,7.2440647142857,2.609578
2008-08-18,14.4077068377059,619.206257443105,0,0,7.19973142857142,2.969595
2008-08-19,14.4189887535951,615.01640479375,0,0,7.18503928571428,2.880137
2008-08-20,14.4216081414977,611.170676266929,0,0,7.25455399999999,3.041876
2008-08-21,14.4155542093176,607.563400178822,0,0,7.54557842857142,2.906553
2008-08-22,14.4003666946054,604.003040620381,0,0,8.08289714285713,2.849471
2008-08-23,14.3750219156369,600.236711231288,0,0,8.58080014285713,2.314752
2008-08-24,14.3379221899543,595.988482318319,0,0,9.01424142857142,1.908874
2008-08-25,14.2870047093931,591.006200243757,0,0,9.28706857142856,1.919766
2008-08-26,14.2199637259191,585.109897947906,0,0,9.48527599999999,2.099507
2008-08-27,14.1345638073939,578.234045764481,0,0,9.66957171428571,2.133013
2008-08-28,14.0290073821653,570.456412999212,0,0,9.78715157142856,2.001067
2008-08-29,13.902304848486,562.008078871361,0,0,9.81035357142856,1.931816
2008-08-30,13.7545954442188,553.262137800963,0,0,9.81221957142856,1.700347
2008-08-31,13.5873725984395,544.701870938077,0,0,9.82795785714285,1.46935
2008-09-01,13.4035813205,536.872710565871,0,5,9.74706885714285,1.212484
2008-09-02,13.2075768344574,530.324743897117,0,5,9.40975799999999,0.832823
2008-09-03,13.0049490619264,525.553861175282,0,0,9.07937899999999,1.375554
2008-09-04,12.8022264279869,522.949534439385,0,0,8.77870685714285,1.396065
2008-09-05,12.6064822470516,522.755723601112,0,0,8.46754099999999,1.257996
2008-09-06,12.4248707370817,525.049006419672,0,0,8.18875414285713,1.358644
2008-09-07,12.2641261164088,529.735416058344,0,0,7.98023199999999,1.180748
2008-09-08,12.1300584976207,536.564425063661,0,0,7.75768028571428,2.594868
2008-09-09,12.0270751695133,545.156277028715,0,0,7.64186599999999,1.529312
2008-09-10,11.9577564404589,555.037637671396,0,4,7.33305428571428,2.166286
2008-09-11,11.9225238898718,565.680436507198,0,9,6.69811414285713,1.84819
2008-09-12,11.9194418977217,576.539702535139,6,6,6.02698457142856,1.500768
2008-09-13,11.9441901253089,587.087448058854,0,0,5.46703485714285,1.674394
2008-09-14,11.9902280296777,596.840745046655,0,0,4.98238071428571,2.14942
2008-09-15,12.0491554943278,605.383516967886,0,0,4.73608642857142,1.891803
2008-09-16,12.1112579787476,612.382533873611,0,0,4.64614685714285,1.664738
2008-09-17,12.1662037547225,617.598391420125,0,0,4.63987328571428,1.501849
