Plot,Treatment,Bot.Depth,mid.depth,DateTime,CO2.ppm.,Temp (degC),VWC,CO2 Prod.gC.m3.hr
2,C,15,7,6/11/15 13:00,4097.10876,15.94,0.222016213,0.15680616
2,C,30,22.5,6/11/15 13:00,7322.218839,14.265,0.218518367,0.049871407
2,C,50,40,6/11/15 13:00,9506.384523,13.37,0.257662624,0.037263872
2,C,70,60,6/11/15 13:00,12409.45267,12.94,0.293270484,0.014715012
2,C,90,80,6/11/15 13:00,15919.23695,11.55364106,0.266866229,0.00614571
2,H,15,7,6/11/15 12:30,4214.382089,18.8475,0.191792982,0.154157104
2,H,30,22.5,6/11/15 12:30,7059.992461,17.96,0.22193374,0.065021755
2,H,50,40,6/11/15 12:30,9989.912012,17.31043329,0.245949116,0.029600765
2,H,70,60,6/11/15 12:30,12353.80125,16.44,0.237477396,0.006507646
2,H,90,80,6/11/15 12:30,14298.74837,14.96007061,0.181240979,0.010951902
3,C,15,7,6/11/15 12:00,6485.621794,16.655,0.235439994,0.172587553
3,C,30,22.5,6/11/15 12:00,9691.690289,15.505,0.239363728,0.064638178
3,C,50,40,6/11/15 12:00,12890.99836,14.93,0.274684968,0.041533067
3,C,70,60,6/11/15 12:00,16293.2894,14.23,0.298155978,0.014084268
3,C,90,80,6/11/15 12:00,20361.37707,13.77822916,0.259334937,0.009484996
3,H,15,7,6/11/15 11:30,5086.384719,19.225,0.207133347,0.240643083
3,H,30,22.5,6/11/15 11:30,9163.933748,19.2725,0.246904561,0.108517088
3,H,50,40,6/11/15 11:30,13533.47161,19.09646387,0.281695491,0.049922926
3,H,70,60,6/11/15 11:30,17356.01155,17.96,0.284607887,0.011824221
3,H,90,80,6/11/15 11:30,23148.46216,16.11784734,0.243602646,0.016022472
1,C,15,7,7/29/15 10:00,4076.345194,21.165,0.153554185,NA
1,C,30,22.5,7/29/15 10:00,6461.112,15.78,0.180708867,0.055436285
1,C,50,40,7/29/15 10:00,7998.261947,15.115,0.230260729,0.029456538
1,C,70,60,7/29/15 10:00,9637.09288,14.81159048,0.255323737,0.009441867
1,C,90,80,7/29/15 10:00,11480.12617,14.26173129,0.212544087,0.00501553
1,H,15,7,7/29/15 10:00,4450.647273,20.005,0.132528285,NA
1,H,30,22.5,7/29/15 10:00,6253.273649,19.7025,0.144596668,0.060997314
1,H,50,40,7/29/15 10:00,8581.592161,18.94526713,0.199488356,0.046079394
1,H,70,60,7/29/15 10:00,10239.02536,18.96,0.246145193,0.01945223
1,H,90,80,7/29/15 10:00,14596.33881,18.03576737,0.227209044,0.005755387
2,C,15,7,7/29/15 10:00,3877.004856,18.32,0.159812257,NA
2,C,30,22.5,7/29/15 10:00,6587.948579,16.765,0.184246267,0.067725179
2,C,50,40,7/29/15 10:00,8327.245068,15.905,0.209801001,0.034864762
2,C,70,60,7/29/15 10:00,11344.22865,15.56,0.227981927,0.013396418
2,C,90,80,7/29/15 10:00,14616.37812,14.5656202,0.239502015,0.000845633
2,H,15,7,7/29/15 9:30,3104.744272,20.875,0.151910032,NA
2,H,30,22.5,7/29/15 9:30,4877.547035,20.455,0.188217436,0.06097909
2,H,50,40,7/29/15 9:30,7379.361975,19.54716545,0.209394675,0.027361493
2,H,70,60,7/29/15 9:30,9244.90265,19.05,0.199647325,0.005704101
2,H,90,80,7/29/15 9:30,11781.2909,17.96562027,0.159191843,0.010195235
3,C,15,7,7/29/15 9:30,3709.848115,19.1,0.178729419,0.160675889
3,C,30,22.5,7/29/15 9:30,6792.158113,18.805,0.203393366,0.064920415
3,C,50,40,7/29/15 9:30,8707.328932,18.175,0.223661393,0.031776953
3,C,70,60,7/29/15 9:30,11672.08334,17.51,0.227874364,0.009855624
3,C,90,80,7/29/15 9:30,14666.05736,17.53414647,0.214248253,0.004649563
3,H,15,7,7/29/15 9:00,3822.844078,22.545,0.16754141,0.21410753
3,H,30,22.5,7/29/15 9:00,7438.692339,22.76,0.214322967,0.099944749
3,H,50,40,7/29/15 9:00,12008.78498,22.3638144,0.241695162,0.041820159
3,H,70,60,7/29/15 9:00,14701.07523,21.36,0.236309592,0.00935716
3,H,90,80,7/29/15 9:00,17903.18346,19.76852201,0.206070887,0.009839542
1,C,15,7,8/26/15 10:30,2706.591658,20.59,0.144074765,0.129748566
1,C,30,22.5,8/26/15 10:30,3762.285413,16.195,0.173836512,0.0528026
1,C,50,40,8/26/15 10:30,6155.120566,15.735,0.224095403,0.029790029
1,C,70,60,8/26/15 10:30,8039.82304,16.71,0.248683877,0.009645707
1,C,90,80,8/26/15 10:30,9896.814723,12.2482435,0.206411476,0.007668491
1,H,15,7,8/26/15 10:30,3355.264031,21.0675,0.126201639,0.200838075
1,H,30,22.5,8/26/15 10:30,4947.764109,20.9025,0.13990898,0.063478828
1,H,50,40,8/26/15 10:30,7888.690693,21.2894306,0.194146974,0.048961896
1,H,70,60,8/26/15 10:30,9393.780024,20.47,0.240326256,0.02179788
1,H,90,80,8/26/15 10:30,14535.40465,19.00078107,0.224820339,0.006906472
2,C,15,7,8/26/15 10:00,1760.903093,18.18,0.146628425,0.163653081
2,C,30,22.5,8/26/15 10:00,3608.105735,17.26,0.17689612,0.062596048
2,C,50,40,8/26/15 10:00,5500.125984,16.6,0.201041282,0.031494727
2,C,70,60,8/26/15 10:00,9289.125427,16.25,0.216924397,0.011986566
2,C,90,80,8/26/15 10:00,11729.05731,15.34569629,0.235744395,0.001430246
2,H,15,7,8/26/15 10:00,1431.240459,20.925,0.144897803,0.140284864
2,H,30,22.5,8/26/15 10:00,3274.881992,21.035,0.182823073,0.056608821
2,H,50,40,8/26/15 10:00,5342.533368,20.38837854,0.203393366,0.025754553
2,H,70,60,8/26/15 10:00,7616.760204,19.71,0.192387777,0.004528
2,H,90,80,8/26/15 10:00,10180.39972,18.61941482,0.152758412,0.01286704
3,C,15,7,8/26/15 9:30,2152.59675,18.69,0.165136017,0.140945927
3,C,30,22.5,8/26/15 9:30,4699.498005,18.855,0.192274198,0.055328038
3,C,50,40,8/26/15 9:30,6256.037749,18.485,0.214322967,0.027823144
3,C,70,60,8/26/15 9:30,8783.933687,18.01,0.219350464,0.008529294
3,C,90,80,8/26/15 9:30,11802.51576,17.80670278,0.206411476,0.005317498
3,H,15,7,8/26/15 9:30,2120.185134,22.155,0.15579532,0.203775556
3,H,30,22.5,8/26/15 9:30,5404.400549,22.6775,0.203393366,0.091757752
3,H,50,40,8/26/15 9:30,9210.923378,23.02950887,0.232954666,0.040099788
3,H,70,60,8/26/15 9:30,11900.73557,21.86,0.229245848,0.008927466
3,H,90,80,8/26/15 9:30,15633.65048,20.01001166,0.198240617,0.012308879
1,C,15,7,9/29/15 12:00,1855.735559,16.46,0.139059357,NA
1,C,30,22.5,9/29/15 12:00,3194.335698,15.605,0.169181968,0.039737821
1,C,50,40,9/29/15 12:00,4557.399928,15.325,0.219367251,0.023534811
1,C,70,60,9/29/15 12:00,6529.743049,15.93,0.24407238,0.007721559
1,C,90,80,9/29/15 12:00,7677.417238,13.14117303,0.203006112,0.006050184
1,H,15,7,9/29/15 12:00,2190.368106,20.4,0.120693363,NA
1,H,30,22.5,9/29/15 12:00,3712.270841,19.96,0.134588243,0.049259108
1,H,50,40,9/29/15 12:00,5852.359258,19.89513928,0.190419488,0.038220256
1,H,70,60,9/29/15 12:00,7542.166663,19.12,0.238149841,0.016999474
1,H,90,80,9/29/15 12:00,10788.95505,18.45004439,0.222432165,0.005354895
2,C,15,7,9/29/15 11:30,1413.28311,17.405,0.140765072,NA
2,C,30,22.5,9/29/15 11:30,2525.407886,16.555,0.171493449,0.050982101
2,C,50,40,9/29/15 11:30,3923.598333,16.145,0.195279384,0.026053766
2,C,70,60,9/29/15 11:30,6763.258745,15.96,0.211339384,0.01005574
2,C,90,80,9/29/15 11:30,9835.282573,15.15937308,0.23267091,0.001250338
2,H,15,7,9/29/15 11:30,1146.467743,20.3825,0.141699857,NA
2,H,30,22.5,9/29/15 11:30,1217.767169,20.5775,0.178273176,0.048255387
2,H,50,40,9/29/15 11:30,4543.350713,20.38576695,0.199488356,0.022607528
2,H,70,60,9/29/15 11:30,6665.276543,19.71,0.189851092,0.004002627
2,H,90,80,9/29/15 11:30,8222.253643,18.59764015,0.150051283,0.012452004
3,C,15,7,9/29/15 11:30,1629.800102,17.515,0.159374146,0.113900739
3,C,30,22.5,9/29/15 11:30,3402.163537,17.365,0.186763567,0.043945732
3,C,50,40,9/29/15 11:30,5041.342631,17.25,0.210208116,0.022428889
3,C,70,60,9/29/15 11:30,6487.497803,17.01,0.216528961,0.006957963
3,C,90,80,9/29/15 11:30,9393.518483,16.85947484,0.203346595,0.00467917
3,H,15,7,9/29/15 11:30,1567.062737,21.265,0.150390709,0.143603945
3,H,30,22.5,9/29/15 11:30,3495.928272,21.33,0.196799544,0.062490139
3,H,50,40,9/29/15 11:30,5685.084854,21.54711264,0.227597944,0.028261552
3,H,70,60,9/29/15 11:30,7924.282433,20.76,0.22569308,0.006360884
3,H,90,80,9/29/15 11:30,10781.89107,18.94591919,0.194157814,0.009805781
1,C,15,7,10/30/15 12:30,2127.251037,21.39,0.154157958,NA
1,C,30,22.5,10/30/15 12:30,3046.559358,13.11,0.170168763,0.035603453
1,C,50,40,10/30/15 12:30,4492.184763,13.59,0.219367251,0.021060981
1,C,70,60,10/30/15 12:30,6674.811335,11.11,0.249001602,0.007660701
1,C,90,80,10/30/15 12:30,7274.319839,19.67595114,0.203006112,0.006361946
1,H,15,7,10/30/15 12:30,2538.210108,15.5125,0.127610419,NA
1,H,30,22.5,10/30/15 12:30,4197.990152,15.85,0.133548628,0.03210073
1,H,50,40,10/30/15 12:30,5107.213251,17.01621942,0.190788993,0.026135412
1,H,70,60,10/30/15 12:30,5955.801013,16.61,0.242645104,0.011650654
1,H,90,80,10/30/15 12:30,8500.41129,17.15312416,0.221749928,0.003266205
2,C,15,7,10/30/15 12:30,2217.056318,12.515,0.17785502,NA
2,C,30,22.5,10/30/15 12:30,3468.917747,12.975,0.178619111,0.026101563
2,C,50,40,10/30/15 12:30,4330.204365,13.775,0.195658319,0.016367453
2,C,70,60,10/30/15 12:30,6915.099424,14.15,0.218130257,0.007570092
2,C,90,80,10/30/15 12:30,7313.696646,14.12042203,0.231988028,0.000879179
2,H,15,7,10/30/15 12:30,1626.434309,16.135,0.159422448,NA
2,H,30,22.5,10/30/15 12:30,3146.242776,17.21,0.18353329,0.042502042
2,H,50,40,10/30/15 12:30,5422.615617,18.45215772,0.201822272,0.021309461
2,H,70,60,10/30/15 12:30,7466.266394,18.21,0.194291207,0.00491613
2,H,90,80,10/30/15 12:30,8939.791489,17.58545333,0.150051283,0.010313743
3,C,15,7,10/30/15 12:30,2319.215753,12.26,0.189010346,0.100446396
3,C,30,22.5,10/30/15 12:30,4484.752901,12.62,0.193395685,0.033838223
3,C,50,40,10/30/15 12:30,5581.098028,13.515,0.212667448,0.02070455
3,C,70,60,10/30/15 12:30,7779.315501,13.98,0.224580055,0.007717103
3,C,90,80,10/30/15 12:30,9680.415941,14.52234215,0.204368115,0.004365686
3,H,15,7,10/30/15 12:30,2197.130399,15.6225,0.175594536,0.132988278
3,H,30,22.5,10/30/15 12:30,4770.277907,16.8425,0.201431399,0.052490407
3,H,50,40,10/30/15 12:30,7571.625873,17.75644668,0.22936969,0.027548456
3,H,70,60,10/30/15 12:30,8791.658714,18.07,0.233390277,0.007746776
3,H,90,80,10/30/15 12:30,11857.27069,17.8282057,0.19551855,0.009094837
1,C,15,7,12/2/15 10:00,3300.384847,5.927,0.280869845,0.067316807
1,C,30,22.5,12/2/15 10:00,6218.395337,6.9315,0.293400118,0.030818788
1,C,50,40,12/2/15 10:00,8171.59393,7.8935,0.300888291,0.013220866
1,C,70,60,12/2/15 10:00,10427.38417,4.576,0.28781932,0.003113056
1,C,90,80,12/2/15 10:00,10856.53699,17.94195719,0.243260871,0.003842264
1,H,15,7,12/2/15 10:00,4132.072092,9.6775,0.157729987,0.185393466
1,H,30,22.5,12/2/15 10:00,6457.75333,11.2825,0.142647716,0.045169339
1,H,50,40,12/2/15 10:00,9252.997059,13.64112891,0.241227065,0.062894763
1,H,70,60,12/2/15 10:00,11475.71348,13.44,0.324941372,0.024192447
1,H,90,80,12/2/15 10:00,15974.31299,12.95642124,0.229598276,0.020688734
2,C,15,7,12/2/15 9:30,2248.186899,5.426,0.262088959,0.086468579
2,C,30,22.5,12/2/15 9:30,4249.147805,6.555,0.267848914,0.033654426
2,C,50,40,12/2/15 9:30,6356.855672,7.858,0.327679983,0.025365057
2,C,70,60,12/2/15 9:30,9547.987796,8.68,0.351764329,0.006115716
2,C,90,80,12/2/15 9:30,11206.61384,9.661603416,0.236085945,0.016968435
2,H,15,7,12/2/15 14:00,3453.03873,10.625,0.262629869,0.097858874
2,H,30,22.5,12/2/15 14:00,6806.456059,11.385,0.284439242,0.046607729
2,H,50,40,12/2/15 14:00,11142.74466,13.21509179,0.287209717,0.017755356
2,H,70,60,12/2/15 14:00,12381.15306,13.13,0.247659245,0.00088236
2,H,90,80,12/2/15 14:00,13543.85777,13.47660977,0.152419966,0.014243588
3,C,15,7,12/2/15 9:00,5543.027755,4.64,0.297431711,0.093531777
3,C,30,22.5,12/2/15 9:00,10771.88368,5.3205,0.288884938,0.03910858
3,C,50,40,12/2/15 9:00,12832.52247,6.369,0.318288584,0.025211816
3,C,70,60,12/2/15 9:00,15827.04777,7.286,0.32090244,0.005779781
3,C,90,80,12/2/15 9:00,17673.1029,8.328755878,0.216634561,0.013707068
3,H,15,7,12/2/15 14:00,3716.68411,9.985,0.26868174,0.131699163
3,H,30,22.5,12/2/15 14:00,8276.077876,11.00666667,0.295111446,0.06520867
3,H,50,40,12/2/15 14:00,12165.76245,11.42766021,0.286098303,0.021383493
3,H,70,60,12/2/15 14:00,16116.06262,12.82,0.246445525,0.000524852
3,H,90,80,12/2/15 14:00,18305.44152,13.05494389,0.197900315,0.01408495
2,C,15,7,1/20/16 16:00,1682.883448,5.3045,0.300785754,NA
2,C,30,22.5,1/20/16 16:00,3360.37651,4.867,0.303230569,0.031998427
2,C,50,40,1/20/16 16:00,4919.110036,4.899,0.390142271,0.028350528
2,C,70,60,1/20/16 16:00,8654.486859,5.137,0.440991407,NA
2,C,90,80,1/20/16 16:00,12127.09103,5.181126155,0.312143657,NA
2,H,15,7,1/20/16 15:30,3035.166705,9.45475,0.311536046,NA
2,H,30,22.5,1/20/16 15:30,5252.984735,9.33975,0.330230822,0.039978012
2,H,50,40,1/20/16 15:30,12510.82081,9.694517495,0.343952123,0.015444412
2,H,70,60,1/20/16 15:30,13737.6063,9.2,0.32410679,0.002240584
2,H,90,80,1/20/16 15:30,12545.88815,8.698984595,0.248046629,0.00651095
3,C,15,7,1/20/16 15:30,4155.729435,4.458,0.329280647,NA
3,C,30,22.5,1/20/16 15:30,8421.939545,3.9815,0.323263335,0.026487505
3,C,50,40,1/20/16 15:30,10160.12444,3.855,0.35685726,0.01541628
3,C,70,60,1/20/16 15:30,11676.13162,3.962,0.371416415,0.003370353
3,C,90,80,1/20/16 15:30,13034.30164,4.153295979,0.294289458,0.004288532
3,H,15,7,1/20/16 15:00,3672.922509,8.39625,0.335725807,NA
3,H,30,22.5,1/20/16 15:00,9180.217625,8.174,0.362434827,0.069079948
3,H,50,40,1/20/16 15:00,13308.28121,8.090813746,0.372406154,0.024352311
3,H,70,60,1/20/16 15:00,18684.1616,8.12,0.351935413,0.002434325
3,H,90,80,1/20/16 15:00,23757.2936,7.922690429,0.299780703,0.01451893
1,C,15,7,2/10/16 13:00,3642.383127,7.494,0.290071696,0.072010285
1,C,30,22.5,2/10/16 13:00,7442.747973,6.461,0.304999235,0.034966002
1,C,50,40,2/10/16 13:00,9381.348556,5.9145,0.331513678,0.015982036
1,C,70,60,2/10/16 13:00,11220.70472,5.768,0.334292446,0.003586811
1,C,90,80,2/10/16 13:00,12038.70724,5.777958383,0.279199719,0.003680138
1,H,15,7,2/10/16 13:30,5029.907033,10.935,0.18680059,0.042104168
1,H,30,22.5,2/10/16 13:30,8306.610807,10.39,0.159005639,0.028037851
1,H,50,40,2/10/16 13:30,11374.36903,9.899968672,0.286653471,0.005748759
1,H,70,60,2/10/16 13:30,12841.19295,10,0.400354107,0.004349178
1,H,90,80,2/10/16 13:30,5596.570459,9.849756284,0.279542481,0.012146874
2,C,15,7,2/10/16 12:30,2083.069196,7.4545,0.285825724,0.098488634
2,C,30,22.5,2/10/16 12:30,4515.238965,6.6125,0.293400118,0.041285985
2,C,50,40,2/10/16 12:30,6381.951693,6.073,0.373852849,0.032377036
2,C,70,60,2/10/16 12:30,11374.3425,6.055,0.419566566,0.006071748
2,C,90,80,2/10/16 12:30,13502.70041,5.6959065,0.30493066,0.013464289
2,H,15,7,2/10/16 12:30,3967.574485,11.0975,0.28852339,0.086952659
2,H,30,22.5,2/10/16 12:30,7160.65334,10.81,0.307969967,0.043928689
2,H,50,40,2/10/16 12:30,13460.57794,11.12483131,0.318288584,0.017004803
2,H,70,60,2/10/16 12:30,12855.74675,10.43,0.296040778,0.002784664
2,H,90,80,2/10/16 12:30,13961.06677,9.629212946,0.22516155,0.005710837
3,C,15,7,2/10/16 13:30,5981.712514,6.4545,0.318302972,0.073235095
3,C,30,22.5,2/10/16 13:30,11211.72366,5.8605,0.309166346,0.032968551
3,C,50,40,2/10/16 13:30,12534.36716,5.375,0.333447312,0.019131336
3,C,70,60,2/10/16 13:30,14521.55951,5.225,0.344882839,0.004918571
3,C,90,80,2/10/16 13:30,16306.87843,4.974758354,0.283999189,0.003935007
3,H,15,7,2/10/16 13:30,4534.396691,9.9375,0.307611872,0.143261223
3,H,30,22.5,2/10/16 13:30,8577.91666,9.933333333,0.338658989,0.080304949
3,H,50,40,2/10/16 13:30,15155.67298,9.400460997,0.348651435,0.028381058
3,H,70,60,2/10/16 13:30,19965.2,9.31,0.328384148,0.003209024
3,H,90,80,2/10/16 13:30,23828.97246,8.842210318,0.283999189,0.013606729
1,C,15,7,3/23/16 12:30,3350.935671,5.283,0.31381199,NA
1,C,30,22.5,3/23/16 12:30,8600.588769,5.771,0.329591256,0.028850496
1,C,50,40,3/23/16 12:30,8470.585976,6.1105,0.353414952,0.012447683
1,C,70,60,3/23/16 12:30,9469.625384,3.916,0.351567909,0.002456789
1,C,90,80,3/23/16 12:30,12209.508,11.03491082,0.292573882,0.003582292
1,H,15,7,3/23/16 12:30,5583.693236,7.83,0.229586442,NA
1,H,30,22.5,3/23/16 12:30,9652.139517,8.735,0.174511819,0.019669109
1,H,50,40,3/23/16 12:30,10625.07725,10.7987175,0.316442854,0.076212892
1,H,70,60,3/23/16 12:30,11605.15127,9.91,0.447695346,NA
1,H,90,80,3/23/16 12:30,20088.45846,9.925292732,0.288114375,NA
3,C,15,7,3/23/16 12:30,5814.932432,5.4465,0.33757028,NA
3,C,30,22.5,3/23/16 12:30,13150.11842,5.9045,0.330230822,0.028976108
3,C,50,40,3/23/16 12:30,15728.60011,6.354,0.354787873,0.014205211
3,C,70,60,3/23/16 12:30,13688.34483,6.392,0.362681695,0.002896294
3,C,90,80,3/23/16 12:30,16229.30437,6.4546872,0.292916981,8.29E-05
3,H,15,7,3/23/16 13:00,5330.069951,9.0325,0.338140552,NA
3,H,30,22.5,3/23/16 13:00,13353.09566,10.07333333,0.364548816,0.054269369
3,H,50,40,3/23/16 13:00,15588.79493,10.8807691,0.371684906,0.017295597
3,H,70,60,3/23/16 13:00,19066.21206,10.7,0.348696064,0.001985049
3,H,90,80,3/23/16 13:00,20877.69781,9.978988515,0.297721237,0.005772482
1,C,15,9,4/19/16 10:00,4250.028506,9.8,0.283340117,NA
1,C,30,22.5,4/19/16 10:00,8179.720289,8.945,0.294539898,0.044750253
1,C,50,40,4/19/16 10:00,10871.14778,8.305,0.317056905,0.021448843
1,C,70,60,4/19/16 10:00,13429.56247,8.05,0.319110346,0.005240588
1,C,90,80,4/19/16 10:00,14148.30418,7.841964334,0.268920996,0.00516469
1,H,15,9,4/19/16 10:00,5914.124894,12.9625,0.193440842,NA
1,H,30,22.5,4/19/16 10:00,8873.339795,12.7275,0.161178085,0.044195341
1,H,50,40,4/19/16 10:00,11170.25531,12.05004128,0.263216179,0.084408662
1,H,70,60,4/19/16 10:00,12086.70619,11.79,0.361891812,0.031977338
1,H,90,80,4/19/16 10:00,21717.35748,11.51262227,0.272688921,0.022205238
2,C,15,9,4/19/16 9:30,3035.914072,10.575,0.277053003,NA
2,C,30,22.5,4/19/16 9:30,5916.962584,9.71,0.283338549,0.0510054
2,C,50,40,4/19/16 9:30,8585.220824,8.97,0.353414952,0.038976099
2,C,70,60,4/19/16 9:30,12490.07972,8.81,0.394336356,0.009032429
2,C,90,80,4/19/16 9:30,16291.31575,7.993365549,0.297378021,0.015632315
2,H,15,9,4/19/16 9:30,4795.323864,13.9175,0.273859243,NA
2,H,30,22.5,4/19/16 9:30,9458.752502,13.905,0.291698714,0.064733449
2,H,50,40,4/19/16 9:30,12838.99887,13.38052992,0.29798587,0.02671196
2,H,70,60,4/19/16 9:30,16851.50024,12.74,0.274564062,0.003683568
2,H,90,80,4/19/16 9:30,18482.47629,11.93127424,0.210840207,0.014845476
3,C,15,9,4/19/16 9:00,8454.593076,10.525,0.308748015,NA
3,C,30,22.5,4/19/16 9:00,16666.55173,10.18,0.296257874,0.047165785
3,C,50,40,4/19/16 9:00,16508.83032,9.4,0.318288584,0.028096592
3,C,70,60,4/19/16 9:00,18129.22104,8.95,0.331448026,0.007867926
3,C,90,80,4/19/16 9:00,21736.91203,8.541570042,0.277828758,0.003480079
3,H,15,9,4/19/16 9:00,5312.058416,14.6625,0.266467614,NA
3,H,30,22.5,4/19/16 9:00,11798.07467,14.39666667,0.303818982,0.107579953
3,H,50,40,4/19/16 9:00,16839.69948,13.97516838,0.326411962,0.041455951
3,H,70,60,4/19/16 9:00,21250.73244,13.07,0.316283745,0.007155921
3,H,90,80,4/19/16 9:00,25958.39487,11.93286725,0.271661197,0.014399723
1,C,15,7,5/24/16 9:30,4013.668435,8.91,0.259199477,NA
1,C,30,22.5,5/24/16 9:30,7065.433422,9.3,0.260172291,0.0413335
1,C,50,40,5/24/16 9:30,10027.20552,9.465,0.296257874,0.026750053
1,C,70,60,5/24/16 9:30,12677.43924,7.316,0.316612859,0.00820311
1,C,90,80,5/24/16 9:30,14452.39488,14.2029164,0.260703926,0.008118855
1,H,15,7,5/24/16 9:30,5633.06451,12.6125,0.182168071,0.174731006
1,H,30,22.5,5/24/16 9:30,9149.695855,13.6175,0.16885431,0.04433031
1,H,50,40,5/24/16 9:30,9024.409583,15.5262345,0.249793223,0.055667029
1,H,70,60,5/24/16 9:30,9884.96345,14.12,0.325496244,0.023259392
1,H,90,80,5/24/16 9:30,18356.72115,12.88304728,0.267208667,0.013142782
2,C,15,7,5/24/16 9:00,2741.782294,8.805,0.273795961,0.131334715
2,C,30,22.5,5/24/16 9:00,5278.61006,9.44,0.273092091,0.045708218
2,C,50,40,5/24/16 9:00,6923.756252,9.785,0.327679983,0.040301942
2,C,70,60,5/24/16 9:00,9920.457224,9.41,0.363418128,0.01254702
2,C,90,80,5/24/16 9:00,18146.5685,10.83080915,0.29051547,0.018982606
2,H,15,7,5/24/16 9:30,4378.745433,11.9375,0.272797648,0.100833986
2,H,30,22.5,5/24/16 9:30,8038.88083,12.8325,0.283338549,0.044926791
2,H,50,40,5/24/16 9:30,11514.63947,14.45586189,0.282789801,0.018770154
2,H,70,60,5/24/16 9:30,13856.10918,13.73,0.258389677,0.003346207
2,H,90,80,5/24/16 9:30,14859.61395,13.95738612,0.202325182,0.00780149
3,C,15,7,5/24/16 9:00,6359.924519,10.06,0.294054805,NA
3,C,30,22.5,5/24/16 9:00,13515.40874,10.555,0.277898647,0.030930068
3,C,50,40,5/24/16 9:00,12868.6853,10.71,0.299143463,0.018565814
3,C,70,60,5/24/16 9:00,14209.75622,10.64,0.31632369,0.005607034
3,C,90,80,5/24/16 9:00,15557.41098,10.81634484,0.271661197,0.000526575
3,H,15,7,5/24/16 9:00,4409.615591,13.9525,0.240140121,NA
3,H,30,22.5,5/24/16 9:00,10259.26815,14.46333333,0.270457797,0.080172299
3,H,50,40,5/24/16 9:00,11493.13972,15.08836704,0.307969967,0.03862361
3,H,70,60,5/24/16 9:00,18432.26824,14.51,0.315371043,0.009277419
3,H,90,80,5/24/16 9:00,19757.50696,13.87253637,0.263442355,0.012163979
1,C,15,7,6/28/16 12:30,3988.57122,16.65,0.173953159,0.17949689
1,C,30,22.5,6/28/16 12:30,7165.48281,14.17,0.195279384,0.071909322
1,C,50,40,6/28/16 12:30,9959.28135,13.055,0.25173775,0.044869548
1,C,70,60,6/28/16 12:30,13295.20662,13.53,0.284974771,0.014534005
1,C,90,80,6/28/16 12:30,15500.78664,9.335904443,0.234719806,0.010361665
1,H,15,9,6/28/16 12:30,5159.05251,19.715,0.140624107,0.306287208
1,H,30,22.5,6/28/16 12:30,8817.81768,18.1625,0.147999881,0.100142671
1,H,50,40,6/28/16 12:30,12935.02092,16.99433896,0.211434206,0.082129975
1,H,70,60,6/28/16 12:30,16083.88494,16.62,0.267386527,0.034598736
1,H,90,80,6/28/16 12:30,22190.4219,15.25097702,0.24086873,0.011613811
2,C,15,9,6/28/16 13:00,3541.35285,17.83,0.184257481,0.201004216
2,C,30,22.5,6/28/16 13:00,6036.82251,15.145,0.202606296,0.077341157
2,C,50,40,6/28/16 13:00,8363.68419,13.7,0.246426375,0.048138439
2,C,70,60,6/28/16 13:00,13363.90842,13.17,0.27955097,0.018313512
2,C,90,80,6/28/16 13:00,16486.49412,11.53951551,0.26618138,0.005871907
2,H,15,9,6/28/16 13:00,3158.58039,20.2425,0.173429822,0.197429826
2,H,30,22.5,6/28/16 13:00,5866.82982,18.6175,0.210208116,0.090677131
2,H,50,40,6/28/16 13:00,11044.20384,17.6174549,0.237054784,0.04000554
2,H,70,60,6/28/16 13:00,16267.18968,16.93,0.23086829,0.009065781
2,H,90,80,6/28/16 13:00,14894.1729,15.45417739,0.183279231,0.012344759
3,C,15,9,6/28/16 13:30,4258.9269,19.445,0.203614756,0.177612591
3,C,30,22.5,6/28/16 13:30,8473.26669,17.325,0.224530256,0.078561878
3,C,50,40,6/28/16 13:30,11576.63559,16.15,0.256665548,0.039845741
3,C,70,60,6/28/16 13:30,17247.39852,15.15,0.273281129,0.012847631
3,C,90,80,6/28/16 13:30,16058.64996,14.67875233,0.252150248,0.003584105
3,H,15,9,6/28/16 13:30,3603.90315,22.195,0.182055164,0.325959164
3,H,30,22.5,6/28/16 13:30,9241.76688,21.25,0.232503498,0.157156175
3,H,50,40,6/28/16 13:30,13740.98469,20.16130842,0.267848914,0.067924588
3,H,70,60,6/28/16 13:30,19103.97288,19.34,0.268088419,0.014837118
3,H,90,80,6/28/16 13:30,26587.72518,16.8727861,0.234719806,0.020803638
1,C,15,9,8/3/16 11:00,2607.21723,17.07,0.155402618,0.201671756
1,C,30,22.5,8/3/16 11:00,5547.36797,15.75,0.182823073,0.078130487
1,C,50,40,8/3/16 11:00,7263.905696,14.965,0.234768112,0.048406504
1,C,70,60,8/3/16 11:00,11954.80999,13.89,0.261323731,0.016016562
1,C,90,80,8/3/16 11:00,14746.90475,14.68849245,0.21561179,0.015530972
1,H,15,9,8/3/16 10:30,2750.213008,19.985,0.129165443,0.234788578
1,H,30,22.5,8/3/16 10:30,6298.336955,19.6725,0.142371447,0.078795259
1,H,50,40,8/3/16 10:30,9519.34216,19.6956937,0.202606296,0.06007849
1,H,70,60,8/3/16 10:30,12703.09064,18.59,0.253148964,0.025310981
1,H,90,80,8/3/16 10:30,15624.16502,17.28306457,0.230281009,0.007713667
2,C,15,9,8/3/16 10:30,2850.523021,18.13,0.159090609,0.173041255
