"Date","SFA_Location","NDVI"
2017-09-22,"WG-USC1R",0.66414507407766
2017-09-22,"WG-USC2L",0.579360859472652
2017-09-22,"WG-USC2R",0.635865924250564
2017-09-24,"ER-LMB1L",0.473222465148423
2017-09-24,"ER-LMB1R",0.57393418066073
2017-09-24,"ER-LMB2L",0.590506164620871
2017-09-24,"ER-LMB2R",0.55409776476926
2017-09-24,"WG-LSB1L",0.751943610023382
2017-09-24,"WG-LSB1R",0.656082177877774
2017-09-24,"WG-LSB2L",0.616069410694752
2017-09-24,"WG-LSB2R",0.61961613370689
2017-09-24,"WG-USC1L",0.51148138319312
2017-09-24,"WG-USC1R",0.657658186252099
2017-09-24,"WG-USC2L",0.576770554532301
2017-09-24,"WG-USC2R",0.63775866683021
2017-09-25,"ER-LMB1L",0.448432596306728
2017-09-25,"ER-LMB1R",0.547655264448383
2017-09-25,"ER-LMB2L",0.577099926910234
2017-09-25,"ER-LMB2R",0.513640131513065
2017-09-26,"ER-LMB1L",0.433611182432082
2017-09-26,"ER-LMB1R",0.543873987362121
2017-09-26,"ER-LMB2L",0.570555819803038
2017-09-26,"ER-LMB2R",0.529147322787344
2017-09-26,"WG-LSB1L",0.724569044141653
2017-09-26,"WG-LSB1R",0.634531423109744
2017-09-26,"WG-LSB2L",0.66929067278908
2017-09-26,"WG-LSB2R",0.599006817687906
2017-09-27,"ER-LMB1L",0.447123106660275
2017-09-27,"ER-LMB1R",0.559963033753239
2017-09-27,"ER-LMB2L",0.580216473165593
2017-09-27,"ER-LMB2R",0.51457523789004
2017-09-27,"WG-LSB1L",0.729938109989625
2017-09-27,"WG-LSB1R",0.648622504105487
2017-09-27,"WG-LSB2L",0.671828028314186
2017-09-27,"WG-LSB2R",0.595340916517992
2017-09-27,"WG-USC1L",0.453975903969955
2017-09-27,"WG-USC1R",0.621842104015997
2017-09-27,"WG-USC2L",0.517934160727358
2017-09-27,"WG-USC2R",0.608786823936173
2017-09-28,"ER-LMB1L",0.480436705777032
2017-09-28,"ER-LMB1R",0.565063959551623
2017-09-28,"ER-LMB2L",0.5936027578168
2017-09-28,"ER-LMB2R",0.529792629503921
2017-09-28,"WG-LSB1L",0.736189008057989
2017-09-28,"WG-LSB1R",0.666047706728178
2017-09-28,"WG-LSB2L",0.689845792784955
2017-09-28,"WG-LSB2R",0.649609431973258
2017-09-28,"WG-USC1R",0.225043994311816
2017-09-28,"WG-USC2L",0.323159528377484
2017-09-28,"WG-USC2R",0.268343342646675
2017-09-29,"ER-LMB1L",0.452326512854453
2017-09-29,"ER-LMB1R",0.583490430114375
2017-09-29,"ER-LMB2L",0.60572827625267
2017-09-29,"ER-LMB2R",0.562339462600615
2017-09-29,"WG-USC1L",0.511876791909408
2017-09-29,"WG-USC1R",0.647699503313628
2017-09-29,"WG-USC2L",0.59972596990231
2017-09-29,"WG-USC2R",0.641651452895622
2017-09-30,"ER-LMB1L",0.471194178394837
2017-09-30,"ER-LMB1R",0.569500128153672
2017-09-30,"ER-LMB2L",0.604786397114818
2017-09-30,"ER-LMB2R",0.532525158374456
2017-09-30,"WG-LSB1L",0.707543990850681
2017-09-30,"WG-LSB1R",0.619746136730912
2017-09-30,"WG-LSB2L",0.659633330163791
2017-09-30,"WG-LSB2R",0.590238698254075
2017-10-02,"ER-LMB1L",0.411853781796466
2017-10-02,"ER-LMB1R",0.510973535986517
2017-10-02,"ER-LMB2L",0.576159221804354
2017-10-02,"ER-LMB2R",0.50883996835417
2017-10-03,"ER-LMB1L",0.392495392554529
2017-10-03,"ER-LMB1R",0.510640923120443
2017-10-03,"ER-LMB2L",0.557124630774762
2017-10-03,"ER-LMB2R",0.511824768676282
2017-10-04,"ER-LMB1L",0.408173603945232
2017-10-04,"ER-LMB1R",0.490212493179013
2017-10-04,"ER-LMB2L",0.551989935892807
2017-10-04,"ER-LMB2R",0.512679250854557
2017-10-04,"WG-LSB1L",0.678921455961762
2017-10-04,"WG-LSB1R",0.609982495519878
2017-10-04,"WG-LSB2L",0.628436462946903
2017-10-04,"WG-LSB2R",0.58809505102909
2017-10-04,"WG-USC2L",0.0560571775022642
2017-10-04,"WG-USC2R",0.0786088198093445
2017-10-05,"ER-LMB1L",0.406373536142697
2017-10-05,"ER-LMB1R",0.529457532905
2017-10-05,"ER-LMB2L",0.549143119926449
2017-10-05,"ER-LMB2R",0.510915784769445
2017-10-05,"WG-LSB1L",0.675486770818026
2017-10-05,"WG-LSB1R",0.615499986080566
2017-10-05,"WG-LSB2L",0.6232563737583
2017-10-05,"WG-LSB2R",0.578058038854789
2017-10-05,"WG-USC1L",0.430463411121327
2017-10-05,"WG-USC1R",0.598397556146422
2017-10-05,"WG-USC2L",0.55501022710642
2017-10-05,"WG-USC2R",0.592583134570397
2017-10-06,"ER-LMB1L",0.382334046903755
2017-10-06,"ER-LMB1R",0.497377978863318
2017-10-06,"ER-LMB2L",0.540687068553193
2017-10-06,"ER-LMB2R",0.476219533698875
2017-10-06,"WG-LSB1L",0.675645939280463
2017-10-06,"WG-LSB1R",0.584444191288234
2017-10-06,"WG-LSB2L",0.610406821290206
2017-10-06,"WG-LSB2R",0.607790123469617
2017-10-06,"WG-UMB1L",0.881762950714406
2017-10-06,"WG-UMB1R",0.594083561259608
2017-10-06,"WG-UMB2L",0.588643680879992
2017-10-06,"WG-UMB2R",0.68230296606274
2017-10-07,"ER-LMB1L",0.371422740984135
2017-10-07,"ER-LMB1R",0.48714051077344
2017-10-07,"ER-LMB2L",0.534310415156384
2017-10-07,"ER-LMB2R",0.461089281791935
2017-10-08,"ER-LMB1L",0.368731665524164
2017-10-08,"ER-LMB1R",0.48633267747402
2017-10-08,"ER-LMB2L",0.533120027058026
2017-10-08,"ER-LMB2R",0.449943550478159
2017-10-09,"WG-UMB1L",0.403605682052603
2017-10-10,"ER-LMB1R",0.111881260224719
2017-10-10,"ER-LMB2L",0.0744924973662844
2017-10-10,"ER-LMB2R",0.142187805609041
2017-10-11,"ER-LMB1L",0.13522926275155
2017-10-11,"ER-LMB1R",0.414193009559124
2017-10-11,"ER-LMB2L",0.248415364633059
2017-10-11,"ER-LMB2R",0.371428464630841
2017-10-18,"ER-LMB1L",0.389096704424876
2017-10-18,"ER-LMB1R",0.45884565116924
2017-10-18,"ER-LMB2L",0.506380236242019
2017-10-18,"ER-LMB2R",0.434637118361664
2017-10-19,"ER-LMB1L",0.335970813147018
2017-10-19,"ER-LMB1R",0.459422152958903
2017-10-19,"ER-LMB2L",0.515233825665523
2017-10-19,"ER-LMB2R",0.468268643657819
2017-10-20,"ER-LMB1L",0.341817988429804
2017-10-20,"ER-LMB1R",0.470844581196935
2017-10-20,"ER-LMB2L",0.522695963057405
2017-10-20,"ER-LMB2R",0.49024843361051
2017-10-21,"ER-LMB1L",0.252925296585748
2017-10-21,"ER-LMB1R",0.340859295613387
2017-10-21,"ER-LMB2L",0.295486254807592
2017-10-21,"ER-LMB2R",0.378763662240804
2017-10-26,"ER-LMB1L",0.36109120362321
2017-10-26,"ER-LMB1R",0.458925738484119
2017-10-26,"ER-LMB2L",0.505262005329058
2017-10-26,"ER-LMB2R",0.463572336227286
2017-10-27,"ER-LMB1L",0.306607094902627
2017-10-27,"ER-LMB1R",0.436689703289271
2017-10-27,"ER-LMB2L",0.486291785539066
2017-10-27,"ER-LMB2R",0.470151869648441
2017-10-27,"WG-LSB1L",0.587804213562414
2017-10-27,"WG-LSB1R",0.511863177796456
2017-10-27,"WG-LSB2L",0.530636601076951
2017-10-27,"WG-LSB2R",0.508071028444605
2017-10-28,"ER-LMB1L",0.350669397791605
2017-10-28,"ER-LMB1R",0.450265241631777
2017-10-28,"ER-LMB2L",0.502823940013482
2017-10-28,"ER-LMB2R",0.444231107514811
2017-11-01,"ER-LMB1R",0.131507284468838
2017-11-01,"ER-LMB2L",0.0710406911679844
2017-11-01,"ER-LMB2R",0.240726199030634
2017-11-05,"ER-LMB1L",0.301195044189635
2017-11-05,"ER-LMB1R",0.421123839850919
2017-11-05,"ER-LMB2L",0.259303264113815
2017-11-05,"ER-LMB2R",0.387339405495694
2018-04-27,"ER-LMB1L",0.385491322242207
2018-04-27,"ER-LMB1R",0.339136880007801
2018-04-27,"ER-LMB2L",0.493138053585812
2018-04-27,"ER-LMB2R",0.354432250994803
2018-04-28,"ER-LMB1L",0.36953766969077
2018-04-28,"ER-LMB1R",0.345875762870363
2018-04-28,"ER-LMB2L",0.49682837563099
2018-04-28,"ER-LMB2R",0.352874794447642
2018-04-29,"ER-LMB1L",0.366866465413812
2018-04-29,"ER-LMB1R",0.357074930240372
2018-04-29,"ER-LMB2L",0.492880408669422
2018-04-29,"ER-LMB2R",0.350213992035415
2018-04-30,"ER-LMB1L",0.374441728932212
2018-04-30,"ER-LMB1R",0.351409398646276
2018-04-30,"ER-LMB2L",0.487928668650679
2018-04-30,"ER-LMB2R",0.346089958845301
2018-05-01,"ER-LMB1L",0.351588211509795
2018-05-01,"ER-LMB1R",0.338707363268628
2018-05-01,"ER-LMB2L",0.470155472345036
2018-05-01,"ER-LMB2R",0.326505367028461
2018-05-03,"ER-LMB1L",0.368421978957598
2018-05-03,"ER-LMB1R",0.342096798366458
2018-05-03,"ER-LMB2L",0.452824937132567
2018-05-03,"ER-LMB2R",0.344417408171701
2018-05-04,"ER-LMB1L",0.388628706825737
2018-05-04,"ER-LMB1R",0.370555380391567
2018-05-04,"ER-LMB2L",0.497691747478066
2018-05-04,"ER-LMB2R",0.370515380396715
2018-05-05,"ER-LMB1L",0.372663324746521
2018-05-05,"ER-LMB1R",0.374996334085027
2018-05-05,"ER-LMB2L",0.494929546711133
2018-05-05,"ER-LMB2R",0.35097995946593
2018-05-05,"WG-UMB1L",0.356485027814919
2018-05-05,"WG-UMB1R",0.449835355572985
2018-05-06,"ER-LMB1L",0.407493582815238
2018-05-06,"ER-LMB1R",0.38938677074337
2018-05-06,"ER-LMB2L",0.511185534971792
2018-05-06,"ER-LMB2R",0.37433612743002
2018-05-06,"WG-UMB1L",0.366263854133997
2018-05-06,"WG-UMB1R",0.447730970475877
2018-05-07,"ER-LMB1L",0.428248876927558
2018-05-07,"ER-LMB1R",0.401184842386345
2018-05-07,"ER-LMB2L",0.509931001862091
2018-05-07,"ER-LMB2R",0.386186595065652
2018-05-07,"WG-UMB1L",0.373224509215201
2018-05-07,"WG-UMB1R",0.471811689773233
2018-05-08,"ER-LMB1L",0.404641514629707
2018-05-08,"ER-LMB1R",0.384464649704766
2018-05-08,"ER-LMB2L",0.504376421853174
2018-05-08,"ER-LMB2R",0.361856520593193
2018-05-08,"WG-UMB1L",0.351496607755877
2018-05-08,"WG-UMB1R",0.444581364577919
2018-05-09,"ER-LMB1L",0.427213911268343
2018-05-09,"ER-LMB1R",0.382542562919614
2018-05-09,"ER-LMB2L",0.489924208764808
2018-05-09,"ER-LMB2R",0.36097911248365
2018-05-09,"WG-UMB1L",0.368495277868915
2018-05-09,"WG-UMB1R",0.466942267959148
2018-05-09,"WG-UMB2L",0.461504080313746
2018-05-09,"WG-UMB2R",0.542458873295746
2018-05-10,"ER-LMB1L",0.451201769011219
2018-05-10,"ER-LMB1R",0.433145374690493
2018-05-10,"ER-LMB2L",0.527124912621738
2018-05-10,"ER-LMB2R",0.394594663384623
2018-05-10,"WG-UMB1L",0.383062918066496
2018-05-10,"WG-UMB1R",0.493233983501184
2018-05-10,"WG-UMB2L",0.462795934569649
2018-05-10,"WG-UMB2R",0.553463806242441
2018-05-11,"ER-LMB1L",0.43194287073531
2018-05-11,"ER-LMB1R",0.397193481816288
2018-05-11,"ER-LMB2L",0.496784717454527
2018-05-11,"ER-LMB2R",0.378582526965632
2018-05-11,"WG-UMB1L",0.393392085266378
2018-05-11,"WG-UMB1R",0.487336812753598
2018-05-11,"WG-UMB2L",0.472212666654599
2018-05-11,"WG-UMB2R",0.553784708875299
2018-05-12,"ER-LMB1L",0.47479843366114
2018-05-12,"ER-LMB1R",0.434555258943203
2018-05-12,"ER-LMB2L",0.522367318191466
2018-05-12,"ER-LMB2R",0.419251051164141
2018-05-12,"WG-UMB1L",0.407050590833721
2018-05-12,"WG-UMB1R",0.511347188771601
2018-05-12,"WG-UMB2L",0.483877278618964
2018-05-12,"WG-UMB2R",0.5649598171798
2018-05-13,"ER-LMB1L",0.469696416827861
2018-05-13,"ER-LMB1R",0.443993803435183
2018-05-13,"ER-LMB2L",0.523652637509618
2018-05-13,"ER-LMB2R",0.421683638232081
2018-05-13,"WG-UMB1L",0.400872376332197
2018-05-13,"WG-UMB1R",0.48834183646424
2018-05-13,"WG-UMB2L",0.484228255929051
2018-05-13,"WG-UMB2R",0.569624963823651
2018-05-14,"ER-LMB1L",0.477740438724239
2018-05-14,"ER-LMB1R",0.441679120854189
2018-05-14,"ER-LMB2L",0.529522078331534
2018-05-14,"ER-LMB2R",0.432851207678246
2018-05-14,"WG-UMB1L",0.400828924951445
2018-05-14,"WG-UMB1R",0.511665991365614
2018-05-14,"WG-UMB2L",0.475021587421354
2018-05-14,"WG-UMB2R",0.577670248857646
2018-05-15,"ER-LMB1L",0.478025734186412
2018-05-15,"ER-LMB1R",0.443894475857198
2018-05-15,"ER-LMB2L",0.536581616927285
2018-05-15,"ER-LMB2R",0.426592232259627
2018-05-15,"WG-UMB1L",0.431733172610824
2018-05-15,"WG-UMB1R",0.517549747596849
2018-05-15,"WG-UMB2L",0.499766068581609
2018-05-15,"WG-UMB2R",0.582527957681088
2018-05-16,"ER-LMB1L",0.481993398026696
2018-05-16,"ER-LMB1R",0.447408759606903
2018-05-16,"ER-LMB2L",0.526882556182285
2018-05-16,"ER-LMB2R",0.429798689089732
2018-05-16,"WG-LSB1L",0.524381861886943
2018-05-16,"WG-LSB1R",0.447772440125802
2018-05-16,"WG-LSB2L",0.579014662750663
2018-05-16,"WG-LSB2R",0.481400493693139
2018-05-16,"WG-UMB1L",0.409601713285451
2018-05-16,"WG-UMB1R",0.513782890297636
2018-05-16,"WG-UMB2L",0.488650583299729
2018-05-16,"WG-UMB2R",0.580219510980205
2018-05-17,"ER-LMB1L",0.493434144777847
2018-05-17,"ER-LMB1R",0.454883717791246
2018-05-17,"ER-LMB2L",0.55048904527821
2018-05-17,"ER-LMB2R",0.465639723768695
2018-05-17,"WG-LSB1L",0.526361287226367
2018-05-17,"WG-LSB1R",0.466022364945639
2018-05-17,"WG-LSB2L",0.604276311625609
2018-05-17,"WG-LSB2R",0.500263316285733
2018-05-17,"WG-UMB1L",0.420130712284107
2018-05-17,"WG-UMB1R",0.521249646100567
2018-05-17,"WG-UMB2L",0.490190979820636
2018-05-17,"WG-UMB2R",0.589852119103246
2018-05-18,"ER-LMB1L",0.499959276109439
2018-05-18,"ER-LMB1R",0.477230724213092
2018-05-18,"ER-LMB2L",0.563584016469297
2018-05-18,"ER-LMB2R",0.466493192661246
2018-05-18,"WG-LSB1L",0.538137443552958
2018-05-18,"WG-LSB1R",0.460911065605936
2018-05-18,"WG-LSB2L",0.619171007617292
2018-05-18,"WG-LSB2R",0.506809081384301
2018-05-18,"WG-UMB1L",0.43825692837032
2018-05-18,"WG-UMB1R",0.533656959647204
2018-05-18,"WG-UMB2L",0.513663833954278
2018-05-18,"WG-UMB2R",0.599563267940763
2018-05-19,"ER-LMB1L",0.497561248642592
2018-05-19,"ER-LMB1R",0.485773347591786
2018-05-19,"ER-LMB2L",0.565036565093405
2018-05-19,"ER-LMB2R",0.471705657440161
2018-05-19,"WG-LSB1L",0.529881482971847
2018-05-19,"WG-LSB1R",0.478757414571656
2018-05-19,"WG-LSB2L",0.619420323507308
2018-05-19,"WG-LSB2R",0.502514493020228
2018-05-19,"WG-UMB1L",0.459755936969796
2018-05-19,"WG-UMB1R",0.544074117056492
2018-05-19,"WG-UMB2L",0.534252179608888
2018-05-19,"WG-UMB2R",0.614277407626843
2018-05-20,"ER-LMB1L",0.505658451307796
2018-05-20,"ER-LMB1R",0.493109374758011
2018-05-20,"ER-LMB2L",0.576103021434796
2018-05-20,"ER-LMB2R",0.489702184614967
2018-05-20,"WG-LSB1L",0.53530965326661
2018-05-20,"WG-LSB1R",0.473786709122307
2018-05-20,"WG-LSB2L",0.609180649269939
2018-05-20,"WG-LSB2R",0.50601100721261
2018-05-20,"WG-UMB1L",0.455270278384946
2018-05-20,"WG-UMB1R",0.551524253556329
2018-05-20,"WG-UMB2L",0.537904659518042
2018-05-20,"WG-UMB2R",0.621333789161936
2018-05-21,"ER-LMB1L",0.513227837082732
2018-05-21,"ER-LMB1R",0.505672199847883
2018-05-21,"ER-LMB2L",0.582775300148559
2018-05-21,"ER-LMB2R",0.492909433289212
2018-05-21,"WG-LSB1L",0.553614169625752
2018-05-21,"WG-LSB1R",0.491965210986514
2018-05-21,"WG-LSB2L",0.640512294148654
2018-05-21,"WG-LSB2R",0.517800363163773
2018-05-21,"WG-UMB1L",0.470736957161648
2018-05-21,"WG-UMB1R",0.562113711651023
2018-05-21,"WG-UMB2L",0.544339005524346
2018-05-21,"WG-UMB2R",0.636469652271587
2018-05-22,"ER-LMB1L",0.522560166470317
2018-05-22,"ER-LMB1R",0.516617481732602
2018-05-22,"ER-LMB2L",0.585470853167755
2018-05-22,"ER-LMB2R",0.504586448839841
2018-05-22,"WG-LSB1L",0.553075960522888
2018-05-22,"WG-LSB1R",0.501063554592568
2018-05-22,"WG-LSB2L",0.628921430236532
2018-05-22,"WG-LSB2R",0.51902893340064
2018-05-22,"WG-UMB1L",0.47205076290607
2018-05-22,"WG-UMB1R",0.562928246071506
2018-05-22,"WG-UMB2L",0.538058860912627
2018-05-22,"WG-UMB2R",0.627128763250354
2018-05-23,"ER-LMB1L",0.528901149894973
2018-05-23,"ER-LMB1R",0.5039268316811
2018-05-23,"ER-LMB2L",0.586889514762214
2018-05-23,"ER-LMB2R",0.527790226797498
2018-05-23,"WG-LSB1L",0.567378718972233
2018-05-23,"WG-LSB1R",0.503815358411317
2018-05-23,"WG-LSB2L",0.667162551717598
2018-05-23,"WG-LSB2R",0.518535553843388
2018-05-23,"WG-UMB1L",0.483156039330266
2018-05-23,"WG-UMB1R",0.570546520569804
2018-05-23,"WG-UMB2L",0.570449711836696
2018-05-23,"WG-UMB2R",0.656343152503063
2018-05-24,"ER-LMB1L",0.525097832417691
2018-05-24,"ER-LMB1R",0.499960594865671
2018-05-24,"ER-LMB2L",0.586675619538037
2018-05-24,"ER-LMB2R",0.521708585533158
2018-05-24,"WG-LSB1L",0.562716542508845
2018-05-24,"WG-LSB1R",0.501485750548709
2018-05-24,"WG-LSB2L",0.655243847447375
2018-05-24,"WG-LSB2R",0.514334272020331
2018-05-24,"WG-UMB1L",0.461708264731679
2018-05-24,"WG-UMB1R",0.558308842849609
2018-05-24,"WG-UMB2L",0.54617833385619
2018-05-24,"WG-UMB2R",0.652098053879838
2018-05-25,"ER-LMB1L",0.527558315625258
2018-05-25,"ER-LMB1R",0.492810774350536
2018-05-25,"ER-LMB2L",0.601777361555776
2018-05-25,"ER-LMB2R",0.517646617548358
2018-05-25,"WG-LSB1L",0.570059417963791
2018-05-25,"WG-LSB1R",0.509841664743615
2018-05-25,"WG-LSB2L",0.65838105114818
2018-05-25,"WG-LSB2R",0.514069838316256
2018-05-25,"WG-UMB1L",0.47157635111719
2018-05-25,"WG-UMB1R",0.565980853461918
2018-05-25,"WG-UMB2L",0.54958320853354
2018-05-25,"WG-UMB2R",0.659092927591824
2018-05-26,"ER-LMB1L",0.53372818988919
2018-05-26,"ER-LMB1R",0.524125159420642
2018-05-26,"ER-LMB2L",0.607905444507209
2018-05-26,"ER-LMB2R",0.527539106939997
2018-05-26,"WG-LSB1L",0.569995234038292
2018-05-26,"WG-LSB1R",0.519546183291105
2018-05-26,"WG-LSB2L",0.660350464770023
2018-05-26,"WG-LSB2R",0.516340855991285
2018-05-26,"WG-UMB1L",0.486452360566523
2018-05-26,"WG-UMB1R",0.588582579984054
2018-05-26,"WG-UMB2L",0.578078774968065
2018-05-26,"WG-UMB2R",0.678194804699332
2018-05-27,"ER-LMB1L",0.533558873021986
2018-05-27,"ER-LMB1R",0.523801715846686
2018-05-27,"ER-LMB2L",0.620989558593489
2018-05-27,"ER-LMB2R",0.542518267739967
2018-05-27,"WG-LSB1L",0.613854645755724
2018-05-27,"WG-LSB1R",0.527500232580348
2018-05-27,"WG-LSB2L",0.694017047410088
2018-05-27,"WG-LSB2R",0.53449697790182
2018-05-27,"WG-UMB1L",0.483960261030162
2018-05-27,"WG-UMB1R",0.57839520347127
2018-05-27,"WG-UMB2L",0.570991170569578
2018-05-27,"WG-UMB2R",0.669853367442021
2018-05-28,"ER-LMB1L",0.540567898646979
2018-05-28,"ER-LMB1R",0.503274568006265
2018-05-28,"ER-LMB2L",0.600705266849586
2018-05-28,"ER-LMB2R",0.541947514020847
2018-05-28,"WG-LSB1L",0.647062623886671
2018-05-28,"WG-LSB1R",0.539171598233717
2018-05-28,"WG-LSB2L",0.71166977189437
2018-05-28,"WG-LSB2R",0.53775316539357
2018-05-28,"WG-UMB1L",0.515190792432659
2018-05-28,"WG-UMB1R",0.604069341567644
2018-05-28,"WG-UMB2L",0.604128809936019
2018-05-28,"WG-UMB2R",0.676376390220152
2018-05-29,"ER-LMB1L",0.579534020550782
2018-05-29,"ER-LMB1R",0.534809496982387
2018-05-29,"ER-LMB2L",0.625648309964527
2018-05-29,"ER-LMB2R",0.585515904335553
2018-05-29,"WG-LSB1L",0.642886436905724
2018-05-29,"WG-LSB1R",0.540690535594973
2018-05-29,"WG-LSB2L",0.704662513057056
2018-05-29,"WG-LSB2R",0.539455710292045
2018-05-29,"WG-UMB1L",0.52130805031392
2018-05-29,"WG-UMB1R",0.615685147411944
2018-05-29,"WG-UMB2L",0.600382522236666
2018-05-29,"WG-UMB2R",0.698496322604837
2018-05-30,"ER-LMB1L",0.544806202484476
2018-05-30,"ER-LMB1R",0.520901094600757
2018-05-30,"ER-LMB2L",0.625725278779707
2018-05-30,"ER-LMB2R",0.560652194521593
2018-05-30,"WG-LSB1L",0.657677958453732
2018-05-30,"WG-LSB1R",0.55039645587061
2018-05-30,"WG-LSB2L",0.700323482623712
2018-05-30,"WG-LSB2R",0.557356552177255
2018-05-30,"WG-UMB1L",0.527242154293524
2018-05-30,"WG-UMB1R",0.611275227894673
2018-05-30,"WG-UMB2L",0.600478487525249
2018-05-30,"WG-UMB2R",0.705637438932696
2018-05-31,"ER-LMB1L",0.565499385187855
2018-05-31,"ER-LMB1R",0.523126414226417
2018-05-31,"ER-LMB2L",0.648058875863176
2018-05-31,"ER-LMB2R",0.603268109097205
2018-05-31,"WG-LSB1L",0.702303193982519
2018-05-31,"WG-LSB1R",0.565941895486514
2018-05-31,"WG-LSB2L",0.735261359804586
2018-05-31,"WG-LSB2R",0.557124471546426
2018-05-31,"WG-UMB1L",0.524349585899684
2018-05-31,"WG-UMB1R",0.616401098901454
2018-05-31,"WG-UMB2L",0.611993188423479
2018-05-31,"WG-UMB2R",0.705285446244333
2018-05-31,"WG-USC1L",0.400608229980808
2018-05-31,"WG-USC1R",0.472289186860695
2018-05-31,"WG-USC2L",0.416791612440215
2018-05-31,"WG-USC2R",0.436962715240681
2018-06-01,"ER-LMB1L",0.551105260232203
2018-06-01,"ER-LMB1R",0.527881025153039
2018-06-01,"ER-LMB2L",0.638542450160137
2018-06-01,"ER-LMB2R",0.589132316965726
2018-06-01,"WG-LSB1L",0.728908839460374
2018-06-01,"WG-LSB2L",0.752973995052002
2018-06-01,"WG-LSB2R",0.572732316622157
2018-06-01,"WG-UMB1L",0.509751245488213
2018-06-01,"WG-UMB1R",0.600811063663052
2018-06-01,"WG-UMB2L",0.597676043841014
2018-06-01,"WG-UMB2R",0.697467743209998
2018-06-01,"WG-USC1L",0.3732283058134
2018-06-01,"WG-USC1R",0.410112118370819
2018-06-01,"WG-USC2L",0.385825487040361
2018-06-01,"WG-USC2R",0.418789591118769
2018-06-02,"ER-LMB1L",0.553635400651703
2018-06-02,"ER-LMB1R",0.525993059687656
2018-06-02,"ER-LMB2L",0.659605002857905
2018-06-02,"ER-LMB2R",0.600072157370861
2018-06-02,"WG-LSB1L",0.741840171357627
2018-06-02,"WG-LSB2L",0.747257962947053
2018-06-02,"WG-LSB2R",0.559525912054898
2018-06-02,"WG-UMB1L",0.513118337314872
2018-06-02,"WG-UMB1R",0.609757304329668
2018-06-02,"WG-UMB2L",0.601431365672321
2018-06-02,"WG-UMB2R",0.705111709237051
2018-06-02,"WG-USC1L",0.38822027338942
2018-06-02,"WG-USC1R",0.410772045596097
2018-06-02,"WG-USC2L",0.397170653944275
2018-06-02,"WG-USC2R",0.420828065034694
2018-06-03,"ER-LMB1L",0.579532405758979
2018-06-03,"ER-LMB1R",0.539962324808756
2018-06-03,"ER-LMB2L",0.656110849619498
2018-06-03,"ER-LMB2R",0.629349424038383
2018-06-03,"WG-UMB1L",0.538816654193989
2018-06-03,"WG-UMB1R",0.621022954187116
2018-06-03,"WG-UMB2L",0.618901419311769
2018-06-03,"WG-UMB2R",0.704769110089454
2018-06-04,"ER-LMB1L",0.582810244417431
2018-06-04,"ER-LMB1R",0.531975845881476
2018-06-04,"ER-LMB2L",0.665710258188897
2018-06-04,"ER-LMB2R",0.630286177157519
2018-06-04,"WG-LSB1L",0.776181504573245
2018-06-04,"WG-LSB2L",0.794360390722571
2018-06-04,"WG-LSB2R",0.576908178843305
2018-06-04,"WG-UMB1L",0.542821803440379
2018-06-04,"WG-UMB1R",0.622361882495465
2018-06-04,"WG-UMB2L",0.625009410642779
2018-06-04,"WG-UMB2R",0.708913386116444
2018-06-04,"WG-USC1L",0.38171571233726
2018-06-04,"WG-USC1R",0.410666488884738
2018-06-04,"WG-USC2L",0.41308767655859
2018-06-04,"WG-USC2R",0.446173720664974
2018-06-05,"ER-LMB1L",0.567848311259575
2018-06-05,"ER-LMB1R",0.525430768611059
2018-06-05,"ER-LMB2L",0.67417066171291
2018-06-05,"ER-LMB2R",0.648761020039126
2018-06-05,"WG-LSB1L",0.79584570973883
2018-06-05,"WG-LSB2L",0.796745485998672
2018-06-05,"WG-LSB2R",0.574677923187437
2018-06-05,"WG-UMB1L",0.543601151247217
2018-06-05,"WG-UMB1R",0.62173407465355
2018-06-05,"WG-UMB2L",0.62623422705884
2018-06-05,"WG-UMB2R",0.723638789297964
2018-06-05,"WG-USC1L",0.403246697779937
2018-06-05,"WG-USC1R",0.426215142175037
2018-06-05,"WG-USC2L",0.435699349368851
2018-06-05,"WG-USC2R",0.460578312262349
2018-06-06,"ER-LMB1L",0.57481504315543
2018-06-06,"ER-LMB1R",0.527125608608908
2018-06-06,"ER-LMB2L",0.682651201823549
2018-06-06,"ER-LMB2R",0.664892553543951
2018-06-06,"WG-LSB1L",0.777095204949228
2018-06-06,"WG-LSB2L",0.784160073850043
2018-06-06,"WG-LSB2R",0.554816494851199
2018-06-06,"WG-UMB1L",0.542731076486291
2018-06-06,"WG-UMB1R",0.616888545067109
2018-06-06,"WG-UMB2L",0.632575137055842
2018-06-06,"WG-UMB2R",0.726688185302545
2018-06-06,"WG-USC1L",0.418226222079219
2018-06-06,"WG-USC1R",0.449485667726311
2018-06-06,"WG-USC2L",0.449619368361138
2018-06-06,"WG-USC2R",0.482830912470487
2018-06-07,"ER-LMB1L",0.566664675532997
2018-06-07,"ER-LMB1R",0.536205299314103
2018-06-07,"ER-LMB2L",0.686014394600372
2018-06-07,"ER-LMB2R",0.678892010727703
2018-06-07,"WG-LSB1L",0.776826813975137
2018-06-07,"WG-LSB2L",0.79868544372327
2018-06-07,"WG-LSB2R",0.569919479112354
2018-06-07,"WG-UMB1L",0.534857112629069
2018-06-07,"WG-UMB1R",0.609940173650205
2018-06-07,"WG-UMB2L",0.617305519744069
2018-06-07,"WG-UMB2R",0.708859037385866
